,ts,open,high,low,close,volume,rec_count,avg_price
26,2022-11-11 21:00:00,285.68,286.39,284.36,286.11,5367.13,414,285.1706411806682
27,2022-11-11 21:15:00,285.87,286.72,284.63,286.06,3534.54,375,285.7235807771308
28,2022-11-11 21:30:00,286.2,286.43,285.16,285.96,2575.19,282,285.74719744950823
29,2022-11-11 21:45:00,286.03,286.23,285.2,285.8,1700.53,243,285.6956360664028
30,2022-11-11 22:00:00,285.79,287.64,285.76,286.7,3114.18,285,286.8251499271078
31,2022-11-11 22:15:00,286.72,287.8,286.64,287.67,1625.58,226,287.417397667294
32,2022-11-11 22:30:00,287.58,288.01,286.52,287.91,1892.02,300,287.5026412511496
33,2022-11-11 22:45:00,287.88,288.8,286.76,288.14,2801.1,339,288.0152365499269
34,2022-11-11 23:00:00,288.18,288.98,286.66,286.88,3521.02,419,288.0371511948244
35,2022-11-11 23:15:00,286.96,287.35,286.18,286.75,2945.64,334,286.87115669260334
36,2022-11-11 23:30:00,287.1,289.65,287.1,288.9,3512.61,410,288.57089913198445
37,2022-11-11 23:45:00,289.02,289.76,288.29,289.18,3995.73,351,289.051083806964
38,2022-11-12 00:00:00,289.26,290.0,287.43,287.92,3617.28,476,288.706736442852
39,2022-11-12 00:15:00,287.92,287.92,286.45,287.43,2700.84,306,287.1020446231542
40,2022-11-12 00:30:00,287.52,287.7,285.78,286.24,2435.51,314,286.7776497324995
41,2022-11-12 00:45:00,286.34,287.14,285.89,286.66,2425.51,300,286.5058803715508
42,2022-11-12 01:00:00,286.68,286.73,285.48,285.9,1573.51,275,286.1565222972844
43,2022-11-12 01:15:00,285.9,286.73,285.53,286.1,1691.5,236,286.13496346438086
44,2022-11-12 01:30:00,285.95,286.47,284.86,285.86,2249.15,289,285.61437289642754
45,2022-11-12 01:45:00,285.86,286.6,285.1,285.15,1249.03,187,286.017850652106
46,2022-11-12 02:00:00,285.2,285.51,284.9,285.26,1433.3,250,285.2031357008304
47,2022-11-12 02:15:00,285.26,286.96,285.02,286.92,1362.9,278,286.375972485142
48,2022-11-12 02:30:00,287.0,287.11,286.52,286.81,1331.44,197,286.918336913417
49,2022-11-12 02:45:00,286.7,286.87,285.45,285.52,1694.74,224,286.20706999303707
50,2022-11-12 03:00:00,285.56,286.05,284.53,284.82,4228.61,322,285.2989890058433
51,2022-11-12 03:15:00,284.8,285.15,283.14,284.11,3847.78,323,283.95383881095074
52,2022-11-12 03:30:00,284.06,284.08,283.26,283.34,2480.94,273,283.72756023926405
53,2022-11-12 03:45:00,283.35,283.68,282.55,283.24,2451.88,282,282.9377756252344
54,2022-11-12 04:00:00,283.25,284.22,283.23,283.23,2533.13,292,283.77326145914344
55,2022-11-12 04:15:00,283.24,283.24,280.3,280.76,6121.37,557,281.4668768919374
56,2022-11-12 04:30:00,280.67,282.09,280.41,281.0,3658.59,408,281.1731418114628
57,2022-11-12 04:45:00,281.01,281.2,278.79,279.45,5839.42,444,279.7314123491718
58,2022-11-12 05:00:00,279.46,279.5,275.11,275.53,14148.51,641,277.08639485005807
59,2022-11-12 05:15:00,275.54,276.2,272.68,273.15,16019.2,732,274.6340629994005
60,2022-11-12 05:30:00,273.12,274.41,272.34,272.62,7666.52,668,273.328475423008
61,2022-11-12 05:45:00,272.67,273.22,270.63,271.79,8025.17,690,271.56619176914694
62,2022-11-12 06:00:00,271.78,273.69,270.84,273.1,6809.25,674,272.61649180159327
63,2022-11-12 06:15:00,273.11,273.94,271.87,272.05,4921.25,476,272.9344198323598
64,2022-11-12 06:30:00,272.14,274.63,271.41,273.68,5854.25,541,273.2420270914293
65,2022-11-12 06:45:00,273.67,292.36,273.6,285.94,62002.83,1150,284.06876922230794
66,2022-11-12 07:00:00,285.91,289.03,282.48,286.0,32704.04,1092,285.32270634759493
67,2022-11-12 07:15:00,286.03,288.28,284.68,286.23,13492.82,801,286.7446769170567
68,2022-11-12 07:30:00,285.59,286.99,284.41,285.68,9794.33,687,285.4443114740877
69,2022-11-12 07:45:00,284.62,285.6,284.62,285.13,6899.91,478,285.1971759341791
70,2022-11-12 08:00:00,285.13,287.3,285.03,285.69,11511.19,519,286.0884901647873
71,2022-11-12 08:15:00,285.6,285.8,282.39,283.04,10823.2,558,283.7972923904206
72,2022-11-12 08:30:00,283.07,285.3,282.03,284.13,7624.24,639,283.6848422531296
73,2022-11-12 08:45:00,284.15,284.27,283.01,283.57,6327.16,366,283.6768906902938
74,2022-11-12 09:00:00,283.58,284.49,282.55,284.17,3375.59,353,283.39359886716085
75,2022-11-12 09:15:00,284.12,285.21,283.63,284.64,4225.46,369,284.6290413351445
76,2022-11-12 09:30:00,284.68,285.9,284.3,285.86,2803.16,302,285.1032405214115
77,2022-11-12 09:45:00,285.85,285.92,284.17,284.64,4304.22,394,285.2165866986354
78,2022-11-12 10:00:00,284.61,285.27,283.35,285.08,4552.59,380,284.18861922554
79,2022-11-12 10:15:00,285.07,286.34,284.41,285.05,4364.0,408,285.21885964711265
80,2022-11-12 10:30:00,285.06,285.74,283.27,283.27,6202.3,415,284.65282682230765
81,2022-11-12 10:45:00,283.17,283.94,281.37,282.2,5179.89,469,282.6152173501752
82,2022-11-12 11:00:00,282.16,283.45,281.3,281.7,4442.2,342,282.32830561433514
83,2022-11-12 11:15:00,281.58,282.52,280.95,281.98,3265.96,337,281.70496625800683
84,2022-11-12 11:30:00,281.96,282.89,281.43,281.53,3218.81,330,282.0465551244094
85,2022-11-12 11:45:00,281.52,282.09,280.9,281.89,3606.88,328,281.4830531096129
86,2022-11-12 12:00:00,281.88,283.17,281.88,282.9,4555.92,427,282.7485991852361
87,2022-11-12 12:15:00,282.87,282.91,281.23,281.33,3499.74,279,281.8700935498067
88,2022-11-12 12:30:00,281.33,282.71,281.03,282.7,4609.17,376,281.7179944111412
89,2022-11-12 12:45:00,282.71,282.85,282.16,282.71,3273.56,284,282.56285808111033
90,2022-11-12 13:00:00,282.73,282.83,280.34,280.5,4647.37,403,281.44146011615175
91,2022-11-12 13:15:00,280.49,281.31,280.25,280.77,2783.61,330,280.7134770316246
92,2022-11-12 13:30:00,280.83,281.55,279.94,281.04,4300.19,356,280.76682579141857
93,2022-11-12 13:45:00,280.98,281.71,280.87,281.08,2350.88,262,281.15246499183286
94,2022-11-12 14:00:00,281.09,281.2,279.54,279.8,3904.77,400,280.2036123766573
95,2022-11-12 14:15:00,279.85,282.11,279.69,281.96,3707.71,428,281.31003851433906
96,2022-11-12 14:30:00,281.97,282.94,281.07,281.96,5279.86,414,282.06676883477974
97,2022-11-12 14:45:00,281.95,283.43,281.2,281.31,4510.73,447,282.24256331015124
98,2022-11-12 15:00:00,281.3,284.65,280.71,284.51,7236.93,503,282.68744106962464
99,2022-11-12 15:15:00,284.51,284.56,282.93,283.0,3849.52,398,283.6879508614061
100,2022-11-12 15:30:00,282.98,283.68,282.56,283.3,2634.79,302,283.0860637849693
101,2022-11-12 15:45:00,283.3,285.0,283.17,283.33,5804.99,315,284.0996822733542
102,2022-11-12 16:00:00,283.32,285.01,282.8,285.01,3166.77,423,284.05101933515857
103,2022-11-12 16:15:00,285.0,285.72,283.59,283.62,4120.8,410,284.4295311589984
104,2022-11-12 16:30:00,283.55,285.0,283.36,284.99,2383.95,317,284.20397877472254
105,2022-11-12 16:45:00,284.99,285.55,284.31,284.62,4014.01,368,284.80890630566444
106,2022-11-12 17:00:00,284.61,284.9,281.35,282.1,7171.3,453,283.3498134090053
107,2022-11-12 17:15:00,282.13,283.08,281.58,282.38,3263.5,372,282.3045635054389
108,2022-11-12 17:30:00,282.33,282.97,279.8,281.05,6152.79,449,280.83252621981273
109,2022-11-12 17:45:00,281.06,281.95,281.06,281.45,1302.34,279,281.6357882734155
110,2022-11-12 18:00:00,281.46,282.26,280.62,281.14,3564.12,399,281.6099756181049
111,2022-11-12 18:15:00,281.15,281.98,281.0,281.66,2149.99,283,281.53823352666774
112,2022-11-12 18:30:00,281.66,282.14,281.5,282.11,1801.43,216,281.8226467306529
113,2022-11-12 18:45:00,282.13,282.72,282.03,282.51,2649.91,256,282.3861923989874
114,2022-11-12 19:00:00,282.51,282.6,281.71,282.08,2112.69,176,282.2014227359432
115,2022-11-12 19:15:00,282.07,282.49,281.63,282.21,1389.33,166,282.15686129285336
116,2022-11-12 19:30:00,282.22,282.67,282.0,282.26,1205.88,175,282.3294992868278
117,2022-11-12 19:45:00,282.23,282.53,281.77,282.03,1034.72,182,282.0756278993351
118,2022-11-12 20:00:00,282.02,282.41,281.62,282.25,1555.23,232,281.9072946123724
119,2022-11-12 20:15:00,282.22,282.22,281.35,282.09,1224.94,157,281.74434772315374
120,2022-11-12 20:30:00,282.09,282.09,281.2,281.2,1994.82,181,281.63320465004364
121,2022-11-12 20:45:00,281.2,281.72,280.81,281.71,2645.61,229,281.08787674676137
122,2022-11-12 21:00:00,281.7,282.18,281.56,282.02,1711.86,199,281.95537701681224
123,2022-11-12 21:15:00,282.06,282.14,280.22,280.77,2371.83,209,281.1071775380192
124,2022-11-12 21:30:00,280.78,281.86,280.73,281.46,1150.79,231,281.31602203703545
125,2022-11-12 21:45:00,281.46,281.84,281.33,281.43,1242.89,153,281.62474000112644
126,2022-11-12 22:00:00,281.42,281.42,280.24,280.68,2028.71,219,280.84008039591663
127,2022-11-12 22:15:00,280.7,282.14,280.67,282.14,1662.93,138,281.6226692043562
128,2022-11-12 22:30:00,282.14,282.38,281.6,282.23,709.33,174,282.0093221772658
129,2022-11-12 22:45:00,282.21,282.32,281.9,282.32,396.03,121,282.1130838572836
130,2022-11-12 23:00:00,282.32,282.5,282.06,282.06,677.66,158,282.3237951184961
131,2022-11-12 23:15:00,282.12,282.23,280.6,280.82,2421.29,191,281.4025155598876
132,2022-11-12 23:30:00,280.92,281.22,280.32,280.58,2689.22,302,280.7931028327917
133,2022-11-12 23:45:00,280.58,282.18,280.33,282.18,1251.99,224,281.366884959145
134,2022-11-13 00:00:00,282.18,282.47,280.82,281.88,2881.04,397,281.67774071168765
135,2022-11-13 00:15:00,281.9,282.72,281.74,282.72,2829.89,349,282.39743562470625
136,2022-11-13 00:30:00,282.72,282.76,281.92,282.76,3170.29,338,282.51089849824467
137,2022-11-13 00:45:00,282.76,282.76,280.26,280.47,3763.85,302,281.1330607489673
138,2022-11-13 01:00:00,280.46,281.1,280.3,280.72,1303.72,192,280.78967408646025
139,2022-11-13 01:15:00,280.72,281.34,280.71,280.98,816.71,158,281.01372653695927
140,2022-11-13 01:30:00,280.95,281.87,280.53,281.74,1308.75,206,281.2452336198662
141,2022-11-13 01:45:00,281.74,281.84,281.05,281.45,637.08,150,281.33853566271114
142,2022-11-13 02:00:00,281.5,282.4,281.17,281.8,1806.2,251,281.8989781862474
143,2022-11-13 02:15:00,281.79,282.72,281.76,282.63,1606.82,195,282.2079059259904
144,2022-11-13 02:30:00,282.62,283.0,282.28,282.95,1652.99,227,282.6030040714102
145,2022-11-13 02:45:00,282.96,283.11,282.71,283.11,1860.71,177,282.93609342670266
146,2022-11-13 03:00:00,283.1,284.33,282.89,283.24,2637.57,336,283.72000231273444
147,2022-11-13 03:15:00,283.18,283.76,282.55,283.23,2073.66,255,283.174354956936
148,2022-11-13 03:30:00,283.3,284.61,283.3,284.61,2113.87,316,284.0456973702266
149,2022-11-13 03:45:00,284.57,285.14,284.28,284.36,3333.29,384,284.6969096298253
150,2022-11-13 04:00:00,284.36,285.69,284.36,284.86,2471.35,361,285.2162558520646
151,2022-11-13 04:15:00,284.88,284.91,284.24,284.57,1197.84,247,284.5267130000668
152,2022-11-13 04:30:00,284.54,284.92,283.69,283.69,1942.69,237,284.2653442391735
153,2022-11-13 04:45:00,283.76,283.96,283.31,283.65,1290.41,203,283.6191653040508
154,2022-11-13 05:00:00,283.65,283.69,282.67,282.84,2152.32,206,283.02688842737143
155,2022-11-13 05:15:00,282.85,283.95,282.82,283.81,850.13,174,283.5738068295436
156,2022-11-13 05:30:00,283.81,284.15,283.47,283.99,1125.12,166,283.66159271899875
157,2022-11-13 05:45:00,283.96,283.97,282.66,282.68,1221.24,181,283.0927379548655
158,2022-11-13 06:00:00,282.69,283.0,282.35,282.98,1013.78,275,282.592405748782
159,2022-11-13 06:15:00,282.92,282.97,281.41,281.54,1545.67,244,282.2928482146901
160,2022-11-13 06:30:00,281.53,282.22,280.0,281.75,5843.06,466,281.0982027738892
161,2022-11-13 06:45:00,281.68,281.84,280.12,280.21,3367.43,403,280.7715004320805
162,2022-11-13 07:00:00,280.16,281.04,277.55,280.82,10295.25,697,279.3606669774894
163,2022-11-13 07:15:00,280.74,281.11,278.92,279.34,2952.49,433,279.985666166524
164,2022-11-13 07:30:00,279.23,280.79,278.9,280.46,4653.86,390,279.9118073169369
165,2022-11-13 07:45:00,280.42,281.11,280.1,280.95,2544.47,307,280.6836196536017
166,2022-11-13 08:00:00,280.95,281.23,279.93,279.95,2173.26,367,280.63077841583595
167,2022-11-13 08:15:00,279.94,280.3,279.68,280.3,1996.77,235,280.05226330523806
168,2022-11-13 08:30:00,280.31,280.71,279.67,279.69,1407.12,229,280.3645797089089
169,2022-11-13 08:45:00,279.66,280.07,277.54,277.77,5341.22,506,278.5360875417975
170,2022-11-13 09:00:00,277.73,278.27,275.31,276.5,8910.19,745,276.6245526301905
171,2022-11-13 09:15:00,276.5,277.64,275.43,275.47,4419.48,491,276.56261062387404
172,2022-11-13 09:30:00,275.47,278.35,275.44,278.03,5694.11,415,276.8872395686068
173,2022-11-13 09:45:00,277.99,278.24,276.57,277.16,2751.15,319,277.1516481107901
174,2022-11-13 10:00:00,277.08,277.79,276.6,276.66,1901.94,286,277.2101528439382
175,2022-11-13 10:15:00,276.72,279.42,276.71,279.18,3125.77,359,278.38020471755766
176,2022-11-13 10:30:00,279.21,279.22,278.59,279.22,1773.81,255,278.86222301148365
177,2022-11-13 10:45:00,279.22,279.57,278.64,279.0,1341.38,250,279.1278654818171
178,2022-11-13 11:00:00,279.0,279.55,278.69,278.93,1584.97,210,278.9217642605223
179,2022-11-13 11:15:00,278.95,280.52,278.69,280.22,3721.43,370,279.7284859583546
180,2022-11-13 11:30:00,280.21,281.81,279.7,280.23,5582.08,412,280.5317458545922
181,2022-11-13 11:45:00,280.23,280.95,279.9,280.02,2499.86,288,280.2249803188977
182,2022-11-13 12:00:00,280.0,280.4,279.21,279.49,1861.88,383,279.86882871076546
183,2022-11-13 12:15:00,279.46,280.35,279.24,279.73,1821.86,282,279.763973192232
184,2022-11-13 12:30:00,279.73,280.0,279.36,279.61,1375.37,233,279.6817276078437
185,2022-11-13 12:45:00,279.61,280.42,279.45,279.48,1730.72,263,279.9765627022281
186,2022-11-13 13:00:00,279.47,279.8,278.28,279.33,2810.84,318,278.9028291898508
187,2022-11-13 13:15:00,279.33,280.06,279.16,279.39,2222.66,249,279.6859220033654
188,2022-11-13 13:30:00,279.44,281.73,278.95,280.32,5477.58,519,280.38039462682406
189,2022-11-13 13:45:00,280.42,280.61,279.17,279.43,3824.03,443,279.67265173128885
190,2022-11-13 14:00:00,279.45,280.94,279.28,280.29,3241.96,355,280.20730320546824
191,2022-11-13 14:15:00,280.31,280.33,278.3,278.39,4442.27,353,279.26737436040577
192,2022-11-13 14:30:00,278.41,278.44,276.34,276.94,7070.88,502,277.3186483012014
193,2022-11-13 14:45:00,276.99,278.33,276.91,278.1,3407.47,315,277.8223361907809
194,2022-11-13 15:00:00,278.11,278.96,277.23,277.7,5168.28,420,278.0620876577894
195,2022-11-13 15:15:00,277.7,278.64,275.16,275.71,7980.2,583,276.3137376381542
196,2022-11-13 15:30:00,275.7,281.21,275.52,280.36,11319.45,709,278.7693009731039
197,2022-11-13 15:45:00,280.37,281.41,279.28,279.61,6782.1,619,280.1212280267175
198,2022-11-13 16:00:00,279.62,279.7,278.06,278.06,4617.93,469,278.7644180617723
199,2022-11-13 16:15:00,278.04,278.92,277.4,278.88,4090.31,347,278.05193334979504
200,2022-11-13 16:30:00,278.88,279.1,277.57,278.27,2235.53,295,278.1637498937613
201,2022-11-13 16:45:00,278.28,279.33,278.01,278.87,1805.14,307,278.81182351507385
202,2022-11-13 17:00:00,278.86,278.94,277.72,277.72,1809.67,236,278.39987942553057
203,2022-11-13 17:15:00,277.7,278.56,276.96,277.57,3934.29,373,277.7292387953099
204,2022-11-13 17:30:00,277.6,278.83,277.14,278.25,2519.21,287,277.9286679157355
205,2022-11-13 17:45:00,278.29,278.89,278.13,278.51,1781.08,211,278.55313944348376
206,2022-11-13 18:00:00,278.56,278.99,277.95,278.15,1482.03,285,278.56933753027965
207,2022-11-13 18:15:00,278.0,278.1,276.77,276.77,2405.02,272,277.2836240447064
208,2022-11-13 18:30:00,276.77,277.36,276.22,277.15,3531.29,267,276.6267637039155
209,2022-11-13 18:45:00,277.16,277.46,275.79,276.91,2447.62,252,276.4421754193871
210,2022-11-13 19:00:00,276.92,277.5,276.38,276.43,1758.13,233,277.02211787524243
211,2022-11-13 19:15:00,276.5,278.2,276.22,277.99,9778.42,329,277.8411622327534
212,2022-11-13 19:30:00,277.99,279.1,277.98,278.36,12933.49,347,278.62392181074097
213,2022-11-13 19:45:00,278.48,278.66,277.78,278.42,2241.87,172,278.2671311895872
214,2022-11-13 20:00:00,278.43,278.63,277.17,277.51,2550.33,331,277.8841475809013
215,2022-11-13 20:15:00,277.51,278.23,276.62,276.94,3567.07,215,277.09836695102706
216,2022-11-13 20:30:00,276.98,277.59,276.07,276.22,2509.83,259,276.7313016817872
217,2022-11-13 20:45:00,276.17,276.81,275.1,275.76,3736.33,313,275.8494626545297
218,2022-11-13 21:00:00,275.72,275.82,272.8,274.09,8069.9,617,274.24378090187025
219,2022-11-13 21:15:00,274.07,275.94,274.03,275.5,3957.42,330,275.23003244538097
220,2022-11-13 21:30:00,275.58,277.81,274.83,275.87,4459.99,398,276.2005224899607
221,2022-11-13 21:45:00,275.8,276.05,274.41,274.45,2941.21,261,274.98593269436725
222,2022-11-13 22:00:00,274.42,275.55,274.01,275.36,2693.68,282,274.5875087983725
223,2022-11-13 22:15:00,275.3,275.56,274.92,275.31,1523.79,174,275.32602464906586
224,2022-11-13 22:30:00,275.37,276.29,275.32,276.01,1447.32,216,275.8539590415389
225,2022-11-13 22:45:00,276.0,276.71,275.95,276.19,2560.01,206,276.32618989769566
226,2022-11-13 23:00:00,276.18,277.94,275.81,275.84,7929.71,410,276.9627532911039
227,2022-11-13 23:15:00,275.79,276.81,275.16,276.24,2688.45,296,276.07597210288475
228,2022-11-13 23:30:00,276.26,276.5,274.5,274.76,2612.54,296,275.41133988379124
229,2022-11-13 23:45:00,274.76,276.66,274.61,276.02,3092.06,296,275.87663871334945
230,2022-11-14 00:00:00,276.02,277.32,275.19,276.56,4494.55,544,276.4062400685275
231,2022-11-14 00:15:00,276.5,276.83,270.08,271.57,12818.13,716,272.31649397377004
232,2022-11-14 00:30:00,271.57,274.08,271.42,273.34,5004.39,601,273.19692485997274
233,2022-11-14 00:45:00,273.34,273.74,272.1,272.45,4180.52,455,272.9032101508903
234,2022-11-14 01:00:00,272.45,273.38,271.54,272.21,3776.44,401,272.36390282911924
235,2022-11-14 01:15:00,272.22,273.39,271.25,271.6,6712.07,513,272.30666053840315
236,2022-11-14 01:30:00,271.59,272.4,269.08,269.25,10178.91,620,270.2989945288838
237,2022-11-14 01:45:00,269.27,270.87,267.84,270.73,6518.36,650,269.25926056554084
238,2022-11-14 02:00:00,270.76,271.11,267.36,267.88,5750.0,621,268.9327458956522
239,2022-11-14 02:15:00,267.96,269.9,267.79,268.61,7095.26,462,269.1082576114195
240,2022-11-14 02:30:00,268.57,269.33,268.29,269.26,4803.67,399,268.6705553878597
241,2022-11-14 02:45:00,269.25,269.75,267.65,269.61,4320.19,341,268.54888273432414
242,2022-11-14 03:00:00,269.6,270.68,269.15,269.45,6782.42,459,269.7570371932144
243,2022-11-14 03:15:00,269.45,270.53,269.07,270.53,3246.27,341,269.7115982034766
244,2022-11-14 03:30:00,270.54,271.66,269.88,270.08,3207.4,366,270.7705625740475
245,2022-11-14 03:45:00,270.08,271.45,270.0,270.41,3092.86,300,270.6208214726822
246,2022-11-14 04:00:00,270.44,270.44,269.51,269.66,2094.17,301,270.0252387819516
247,2022-11-14 04:15:00,269.52,269.68,267.54,268.49,5700.74,596,268.5881579233573
248,2022-11-14 04:30:00,268.26,269.71,267.65,267.81,3036.09,404,268.69532349172783
249,2022-11-14 04:45:00,267.83,269.24,267.73,269.24,1548.19,328,268.6331719620976
250,2022-11-14 05:00:00,269.23,269.63,268.49,269.54,2200.33,281,269.28794839864923
251,2022-11-14 05:15:00,269.6,270.22,269.05,269.29,4940.03,284,269.87600500401794
252,2022-11-14 05:30:00,269.2,269.59,267.51,267.78,3964.26,416,268.40969187187505
253,2022-11-14 05:45:00,267.81,268.98,267.39,267.89,3169.35,464,268.1261777020524
254,2022-11-14 06:00:00,267.96,268.67,267.51,267.63,2325.02,335,268.15911110442056
255,2022-11-14 06:15:00,267.61,269.11,267.61,268.99,3312.96,356,268.408833580846
256,2022-11-14 06:30:00,268.95,275.99,268.62,275.24,15531.21,606,273.12340772547657
257,2022-11-14 06:45:00,275.17,279.88,272.78,278.92,31020.85,1132,276.9545450173032
258,2022-11-14 07:00:00,278.86,279.03,276.08,276.68,10068.45,759,277.08694660051947
259,2022-11-14 07:15:00,276.7,280.01,274.74,279.83,12522.22,715,277.34099274729215
260,2022-11-14 07:30:00,279.86,281.54,279.04,280.31,12664.34,813,280.1307476978665
261,2022-11-14 07:45:00,280.33,281.11,278.91,280.35,11210.26,583,279.66869771976747
262,2022-11-14 08:00:00,280.4,283.39,280.4,282.88,9888.61,751,281.86038160065
263,2022-11-14 08:15:00,282.85,283.38,281.37,281.4,8738.65,635,282.4252485566994
264,2022-11-14 08:30:00,281.39,282.25,279.82,281.4,5947.35,525,281.1510619183336
265,2022-11-14 08:45:00,281.46,282.24,280.81,281.73,4869.53,408,281.64391011042125
266,2022-11-14 09:00:00,281.72,282.15,280.29,281.14,6200.91,481,280.8805972994287
267,2022-11-14 09:15:00,281.13,281.48,280.0,281.42,3706.39,432,280.6302643812444
268,2022-11-14 09:30:00,281.43,282.35,280.66,282.21,4646.47,387,281.68601312394145
269,2022-11-14 09:45:00,282.23,282.58,281.68,281.99,4992.43,412,282.11998181246395
270,2022-11-14 10:00:00,282.06,282.76,281.71,282.42,3951.78,406,282.2820893116521
271,2022-11-14 10:15:00,282.48,283.52,282.33,283.13,3904.47,373,282.8517072995824
272,2022-11-14 10:30:00,283.14,284.5,283.14,284.24,5324.77,480,283.9024150526691
273,2022-11-14 10:45:00,284.22,284.6,283.64,284.6,3534.29,439,284.1025387277219
274,2022-11-14 11:00:00,284.57,287.52,284.57,287.44,9326.91,650,286.2386746199975
275,2022-11-14 11:15:00,287.36,288.22,285.2,285.76,12405.82,729,286.5982322006929
276,2022-11-14 11:30:00,285.76,286.05,284.49,284.59,6103.79,542,285.2411706005612
277,2022-11-14 11:45:00,284.6,285.56,284.0,284.02,5019.88,434,284.790483836267
278,2022-11-14 12:00:00,284.02,284.37,281.68,282.69,11008.25,675,282.857837094906
279,2022-11-14 12:15:00,283.33,284.23,282.68,283.33,4009.46,360,283.3816926718312
280,2022-11-14 12:30:00,284.1,286.02,284.02,285.26,6453.3,473,285.3423185811912
281,2022-11-14 12:45:00,285.25,286.64,285.03,285.7,7132.45,434,286.08586041262095
282,2022-11-14 13:00:00,285.72,288.3,284.05,287.08,15158.88,701,286.2188584842678
283,2022-11-14 13:15:00,287.05,290.64,286.87,290.48,21381.31,955,288.64524568419813
284,2022-11-14 13:30:00,290.47,291.5,288.33,289.08,17795.2,883,289.80360190950347
285,2022-11-14 13:45:00,289.22,290.07,280.55,283.78,36772.05,1149,284.50329852700634
286,2022-11-14 14:00:00,283.79,285.06,282.45,283.38,12474.54,908,283.64497070032246
287,2022-11-14 14:15:00,283.26,283.85,279.86,280.86,17256.66,866,281.6756497897039
288,2022-11-14 14:30:00,280.86,282.0,277.02,279.43,16512.28,882,279.4596068865114
289,2022-11-14 14:45:00,279.42,282.17,278.73,281.37,8652.52,678,280.66286343169384
290,2022-11-14 15:00:00,281.4,282.2,280.08,280.94,5325.07,504,281.26825429524854
291,2022-11-14 15:15:00,280.98,281.1,277.99,278.81,7580.3,587,279.46598581850304
292,2022-11-14 15:30:00,278.76,278.78,277.19,278.47,7128.14,607,278.1154592362099
293,2022-11-14 15:45:00,278.28,278.94,277.12,278.28,5640.17,529,278.15124090231325
294,2022-11-14 16:00:00,278.87,279.06,276.25,276.59,5539.1,511,277.617406672564
295,2022-11-14 16:15:00,276.63,276.79,273.65,275.25,12074.99,737,274.900745673495
296,2022-11-14 16:30:00,275.17,276.09,274.29,274.52,4973.86,522,275.18616002460885
297,2022-11-14 16:45:00,274.58,275.36,273.93,274.24,4293.04,430,274.6575684363531
298,2022-11-14 17:00:00,274.17,275.0,273.36,274.78,5429.63,499,274.3376349953864
299,2022-11-14 17:15:00,274.83,275.43,274.23,274.93,3776.12,385,274.8494366439624
300,2022-11-14 17:30:00,274.92,276.17,274.52,275.72,4507.9,453,275.58590155061114
301,2022-11-14 17:45:00,275.72,275.94,275.01,275.79,3351.45,332,275.5260870667922
302,2022-11-14 18:00:00,275.85,275.95,274.38,274.86,2538.22,295,275.14204198217647
