ts,open,high,low,close,rec_count,volume,avg_price,ADOSC,NATR,TRANGE,ape_avg_price,bnb_avg_price,doge_avg_price,eth_avg_price,xrp_avg_price,matic_avg_price
2022-11-11 15:04:00,16906.1,16926.8,16856.4,16856.4,35,130.541,16902.72857142857,49.996037697877114,0.6053446888310574,70.39999999999782,3.1781505117210727,286.00734083041266,0.0825803301136952,1254.9467402707878,0.3740423691323537,1.024148520083931
2022-11-11 15:05:00,16859.3,16919.7,16858.6,16911.6,46,176.214,16896.321739130435,62.641407594633165,0.5870067154520896,63.29999999999927,3.175714710682883,285.55980950596467,0.0825752855094271,1253.9615075897818,0.3739247903443322,1.0243026222260008
2022-11-11 15:06:00,16909.1,16969.3,16907.5,16916.4,55,194.845,16928.96,17.9801960308522,0.5710177106135136,61.79999999999927,3.1912036429962285,286.8026285752563,0.0829729188579856,1258.7764774051664,0.3756382469186264,1.0277112471907794
2022-11-11 15:07:00,16917.9,16917.9,16885.5,16890.6,52,69.116,16902.598076923077,-16.993081739629474,0.54474226576444,32.400000000001455,3.18446442014698,286.29744013975954,0.0830109799819404,1257.60385837576,0.3747795104400522,1.03061952440635
2022-11-11 15:08:00,16889.8,16892.7,16825.8,16827.4,53,270.694,16864.61509433962,-111.76559893546892,0.536129460130379,66.90000000000146,3.170416507030773,285.6691973485594,0.0827922099462565,1253.4961185460868,0.3741942146022171,1.0269046614909116
2022-11-11 15:09:00,16850.0,16853.7,16632.1,16638.9,50,327.147,16756.674,-238.07956079286328,0.5986043179630411,221.60000000000218,3.1390883512676875,284.0963677452804,0.0820325080727039,1243.2801958451876,0.3726090342368467,1.0079458657421951
2022-11-11 15:10:00,16659.6,16745.6,16659.6,16743.3,62,295.181,16715.91935483871,-179.2123241233325,0.5979002518705474,106.69999999999709,3.147511036398188,283.77641436398284,0.0818926379677874,1246.6130466825025,0.3718952840817385,1.0088690231941226
2022-11-11 15:11:00,16748.8,16766.5,16711.9,16761.5,52,203.197,16746.50192307692,-86.0259693999933,0.5778578576451716,54.599999999998545,3.161276663500151,284.0311155973452,0.0822351644152665,1246.685376482809,0.372584733727765,1.0160523315630097
2022-11-11 15:12:00,16762.5,16837.9,16762.5,16785.4,57,252.61599999999999,16789.780701754386,-71.6378928984376,0.5683295272420172,76.40000000000146,3.172183436371542,284.95003155649226,0.0825531880344055,1252.270548491232,0.3729073547236093,1.025598791464845
2022-11-11 15:13:00,16778.1,16841.0,16776.4,16841.0,43,121.05199999999999,16804.018604651163,-20.72278042976143,0.5533913824483866,64.59999999999854,3.164780873404128,284.8830115663171,0.0824435958798002,1251.9773193588608,0.3718962509113938,1.0233107354916045
2022-11-11 15:14:00,16837.7,16922.9,16826.0,16874.4,48,202.857,16878.266666666666,1.9234080171952428,0.5538636528603462,96.90000000000146,3.179550721727684,285.8768910998592,0.082888523628722,1260.8854940416347,0.3730251605958878,1.0291197012704176
2022-11-11 15:15:00,16877.3,16889.6,16846.7,16884.8,48,92.81,16872.20625,33.93514350299233,0.5321333757062393,42.89999999999782,3.179055762935738,285.27402327657245,0.0828458525437705,1259.6908475418793,0.3732026857846992,1.028065371451766
2022-11-11 15:16:00,16887.5,16904.3,16833.2,16833.2,38,67.111,16878.957894736843,22.59234042872822,0.5258084919242121,71.09999999999854,3.1796803489294225,285.4548083521224,0.0827975325687147,1258.8990262854622,0.37388869864166,1.0306918945672503
2022-11-11 15:17:00,16842.7,16878.6,16802.5,16874.2,41,98.962,16845.936585365853,43.74498537030445,0.5192775851441942,76.09999999999854,3.169711389781876,285.5374188432067,0.0825930108949565,1257.7290030956506,0.3737091630102265,1.0266600934422083
2022-11-11 15:18:00,16874.2,16874.2,16827.2,16849.1,38,70.972,16843.292105263157,46.88402539494268,0.5028293997649815,47.0,3.1717923999226447,285.57655063682444,0.0828225466253513,1257.1718402677711,0.3737628203429643,1.0258738837527466
2022-11-11 15:19:00,16839.5,16862.8,16831.3,16850.1,58,77.575,16848.887931034482,48.685867742854384,0.48023834074126714,31.5,3.1714263786764705,285.7207734433608,0.0828894131905307,1258.6933515336154,0.3740143425478026,1.0261302415336386
2022-11-11 15:20:00,16851.7,16929.1,16851.7,16915.8,57,235.971,16903.02105263158,94.27541358086398,0.4775621137348241,79.0,3.186183403937205,286.6401559101186,0.0832239360844617,1264.7286784864762,0.3752716981132075,1.0306334635344014
2022-11-11 15:21:00,16917.6,16943.9,16909.0,16933.0,46,115.227,16927.426086956522,118.11699782125584,0.45772197840945467,34.900000000001455,3.193830014663888,286.8191739247773,0.0835404521910389,1267.357981214696,0.3762217266780028,1.0355415870270006
2022-11-11 15:22:00,16905.7,16931.0,16898.0,16910.2,45,72.672,16917.6,111.10649405155084,0.440384591993061,35.0,3.1881586713185053,286.7239934010684,0.083501752658075,1267.8308575691249,0.3758680561476143,1.0351912032374893
2022-11-11 15:23:00,16921.7,16927.6,16875.1,16879.6,38,63.628,16908.089473684213,81.36331577743965,0.4318860376590415,52.5,3.17982206761514,286.6613709548008,0.0834719019939477,1268.5797728947591,0.3756270648086184,1.0327120702837926
2022-11-11 15:24:00,16873.0,16900.4,16855.9,16881.8,41,58.636,16877.490243902437,64.85955847102969,0.41981316437356986,44.5,3.1777264482633987,286.37653551992935,0.0831464033334365,1266.2345060096782,0.3746466893768159,1.029711029551351
2022-11-11 15:25:00,16881.8,16939.2,16862.3,16939.2,49,64.997,16887.636734693875,72.89256153013207,0.4209324458659822,76.90000000000146,3.179040169631288,286.4166863220424,0.0833681010287946,1270.306934737742,0.3745912562258229,1.0298206528845504
2022-11-11 15:26:00,16948.0,16950.0,16910.2,16922.0,48,79.949,16925.308333333334,59.197903236358,0.40806290007585033,39.79999999999927,3.184453969704884,287.0253213019861,0.0834982674754428,1275.2116125237103,0.3754013325632276,1.0359877574845548
2022-11-11 15:27:00,16923.0,16935.9,16909.4,16916.2,34,69.352,16924.79117647059,37.47208767101881,0.3902350795437256,26.5,3.180337690328859,287.48812631796267,0.0834562254820938,1274.666160656065,0.3752371746366953,1.0343194636993795
2022-11-11 15:28:00,16899.4,16911.7,16875.1,16875.1,37,34.678,16898.127027027025,14.143791515105477,0.3806404130663719,41.10000000000218,3.174941580756013,286.740304015562,0.0833775667600067,1271.2276091119106,0.3750183895741504,1.0307501285849143
2022-11-11 15:29:00,16868.6,16918.5,16868.6,16901.9,41,36.843,16897.199999999997,7.2378510005972885,0.3739794488403775,49.900000000001455,3.176475094314049,286.9896184738956,0.0834611218424715,1272.4424194321948,0.3754140278662162,1.0319623601121062
2022-11-11 15:30:00,16901.9,16903.6,16835.9,16841.6,46,71.704,16863.567391304347,-15.218400497303605,0.3772229063857905,67.69999999999709,3.163167608556833,286.2471349566767,0.0830210264472756,1268.1629549333884,0.37403623826742,1.0296897463394514
2022-11-11 15:31:00,16845.7,16866.1,16815.5,16821.1,40,43.297,16841.7275,-33.74857243569534,0.37219191925799794,50.599999999998545,3.160276494437112,285.5592248109295,0.0828769901786256,1265.590253300228,0.3728421039497435,1.0250930889195375
2022-11-11 15:32:00,16823.2,16844.8,16816.4,16819.9,40,41.827,16830.0375,-48.28934969738748,0.3576919830906035,28.399999999997817,3.1505456829616563,285.4963126637555,0.0827964628157466,1264.401781842013,0.372109676042532,1.0228362331570493
2022-11-11 15:33:00,16822.1,16832.1,16792.0,16792.0,46,73.511,16818.452173913043,-73.23777224104435,0.34975185472254305,40.099999999998545,3.1503621184275405,285.39772392903507,0.0826933097972388,1262.6358182914048,0.3716944662538516,1.0220322310053007
2022-11-11 15:34:00,16792.0,16828.3,16792.0,16828.3,51,62.188,16812.945098039214,-56.998874896081816,0.339476744015872,36.29999999999927,3.1461981389969504,285.3357947732161,0.0825987980498179,1261.4517987906331,0.3715793044176768,1.020994949205135
2022-11-11 15:35:00,16840.4,16842.2,16797.8,16799.2,38,55.842,16821.63157894737,-61.82138403836245,0.3346529017843963,44.400000000001455,3.1435110825110835,285.23582995365007,0.0825210610689376,1261.957182879201,0.3718524206128341,1.0190176901532098
2022-11-11 15:36:00,16793.2,16794.4,16728.4,16740.5,46,107.38300000000001,16762.85217391304,-79.81340438096106,0.34204778556509036,70.79999999999927,3.1301548544895184,284.421787199939,0.0822731845541499,1256.5849291973232,0.3697268181094932,1.014625850080191
2022-11-11 15:37:00,16740.8,16742.2,16704.2,16723.0,52,140.16,16722.77115384615,-80.38744771136419,0.3341790280506793,38.0,3.128738410293014,284.1307124465442,0.0820860762209121,1253.474233108606,0.3696528784675523,1.014384347660305
2022-11-11 15:38:00,16723.9,16770.0,16709.5,16765.5,57,149.685,16735.34912280702,-32.772303399064754,0.3352981953552134,60.5,3.1364978484984314,284.4454453881098,0.0821653590969076,1255.5790234760543,0.3703538352654507,1.0168333376264111
2022-11-11 15:39:00,16763.6,16822.0,16761.4,16789.5,55,129.682,16787.75090909091,-13.310034212226128,0.33668468228425785,60.599999999998545,3.142598113452468,285.20638435987064,0.0824234452759838,1258.6494529444396,0.3716561862751263,1.020886592700967
2022-11-11 15:40:00,16785.3,16806.6,16775.9,16806.6,52,114.233,16789.87692307692,32.20866992895583,0.32536527806146665,30.69999999999709,3.142758341299104,285.35420821894485,0.0824997484609872,1257.2345600154838,0.3719885038672698,1.020073256692121
2022-11-11 15:41:00,16815.4,16833.8,16755.1,16755.1,54,89.78,16795.125925925928,19.33553344771599,0.33660409184360096,78.70000000000073,3.141741420433818,285.1864882850704,0.0824782707680889,1257.8334006988207,0.3724672303971235,1.0197215362894467
2022-11-11 15:42:00,16757.7,16778.7,16753.4,16756.9,52,73.398,16764.667307692307,-4.5808786421737295,0.3233118376405849,25.299999999999272,3.1290276262897816,284.4682562469852,0.0822978132783402,1256.4114291383548,0.3724883056815238,1.0186668807339452
2022-11-11 15:43:00,16753.1,16781.2,16738.8,16780.0,52,62.692,16752.33653846154,4.869931451473121,0.3178535404310994,42.400000000001455,3.132890834899821,284.53037859680524,0.0823234430930053,1254.3466320139453,0.3709282893463935,1.0150476530571362
2022-11-11 15:44:00,16781.2,16791.4,16773.6,16775.5,49,54.147,16781.161224489795,-5.25712621622165,0.3028079695714427,17.80000000000291,3.143065076126197,285.1672650530168,0.082604652072092,1256.529957312501,0.3714422720931312,1.0192245054596047
2022-11-11 15:45:00,16775.5,16775.5,16710.8,16725.6,46,88.654,16736.217391304348,-24.22509119270103,0.3096485806876656,64.70000000000073,3.133072948930793,284.5042844281273,0.0824553418681186,1252.4176983862208,0.3708612970369871,1.0143528359073029
2022-11-11 15:46:00,16711.8,16752.6,16711.8,16724.2,44,49.988,16733.272727272728,-36.01979406484634,0.3049804556739206,40.79999999999927,3.131052458331156,284.22694631393654,0.0825363206115383,1250.7377986935528,0.3713576436734514,1.0149083755857262
2022-11-11 15:47:00,16730.6,16830.7,16728.3,16828.4,56,111.793,16768.092857142856,-3.597766606788582,0.3266468070055178,106.5,3.14382008781878,285.01363207719584,0.0828022955510297,1252.5122048589662,0.3727914491194996,1.0195065427880785
2022-11-11 15:48:00,16824.2,16869.7,16824.2,16845.3,47,128.269,16850.282978723404,7.032805925968546,0.3223038077223385,45.5,3.151274653074452,285.4430505638124,0.0832226410777583,1259.8420075822128,0.3740738048806961,1.0233650391814386
2022-11-11 15:49:00,16850.0,16850.0,16821.1,16850.0,40,62.785000000000004,16834.4675,30.719375968826625,0.3114495816826052,28.900000000001455,3.145664670958691,285.019787065963,0.0829782099604709,1259.187467320694,0.3734671990812671,1.0197936898630575
2022-11-11 15:50:00,16850.1,16911.5,16850.1,16860.9,38,84.22,16870.076315789473,20.246446768881924,0.3150697381328343,61.5,3.1514091318230486,285.5151647136856,0.083321570366697,1262.350974566854,0.3742149330798947,1.0240845464956188
2022-11-11 15:51:00,16860.9,16860.9,16845.2,16854.0,35,50.229,16851.845714285715,16.05560245939762,0.29933831527865723,15.700000000000728,3.150200276035884,285.43363897878453,0.0831918310888902,1258.9218663976849,0.3739904432367846,1.0216107686897589
2022-11-11 15:52:00,16854.4,16869.7,16821.8,16850.3,43,43.313,16845.899999999998,15.499745942573213,0.2983228935906377,47.900000000001455,3.1480318262660307,285.09508622105426,0.0830186911361542,1256.5080508897204,0.3734728722100949,1.0205524940278818
2022-11-11 15:53:00,16851.3,16876.7,16833.7,16847.3,42,58.786,16851.45238095238,6.990415897040975,0.29529442742548057,43.0,3.1432765714906084,285.14570632420646,0.0828589862740954,1255.606916292947,0.3739971829887865,1.019840718849546
2022-11-11 15:54:00,16841.4,16844.0,16826.1,16836.0,33,36.416,16832.957575757577,4.103729357048678,0.2833803392948315,21.200000000000728,3.140092282564313,284.81423683551697,0.082681813382436,1253.8635601810986,0.3738091825596193,1.0177353264096751
2022-11-11 15:55:00,16826.5,16833.7,16815.5,16818.2,34,25.974,16822.59117647059,-3.2626178054066486,0.2721239409890186,20.5,3.1379188615296667,284.69505589767886,0.0827825208802252,1253.4051254120104,0.373672428692438,1.017234571424067
2022-11-11 15:56:00,16806.3,16833.7,16806.3,16829.6,40,52.077999999999996,16824.715,5.631764154569055,0.2641445227305284,27.400000000001455,3.1374606831928955,284.69463531460923,0.0827471990481647,1252.646044581484,0.3734789582643859,1.0175281219028742
2022-11-11 15:57:00,16831.6,16845.3,16815.4,16815.4,39,26.384,16833.541025641025,0.36348730596205314,0.25818512696989443,29.899999999997817,3.134561937537958,285.08626367002495,0.0828075964428047,1253.7994198069264,0.3740188986118193,1.0163914324916226
2022-11-11 15:58:00,16815.3,16850.8,16813.6,16850.8,45,35.089,16832.935555555556,9.3399206582626,0.2550083268307922,37.20000000000073,3.1300251713675693,285.17209003272944,0.0829334762069968,1254.0795420856557,0.3744649730367374,1.0168216710048632
2022-11-11 15:59:00,16847.4,16859.7,16829.1,16830.9,39,30.193,16841.38974358974,3.686369857518457,0.25005973740002146,30.600000000002183,3.137017379083399,285.1619640884961,0.0829659888234109,1256.564209666471,0.3744186829299628,1.0167866206587648
2022-11-11 16:00:00,16831.0,16866.8,16821.8,16864.8,50,76.211,16838.61,23.131921007540768,0.2507907240638078,45.0,3.1365999672685616,285.0820342821781,0.0827357260877651,1257.308886413144,0.3733300364144159,1.0172590851173882
2022-11-11 16:01:00,16857.6,16892.8,16815.2,16821.7,53,135.067,16870.97358490566,-6.792281556420335,0.26642440691609576,77.59999999999854,3.12448200725585,285.54256539526426,0.082851023006144,1255.719091604816,0.3734419603839574,1.0189902790503955
2022-11-11 16:02:00,16815.4,16817.8,16772.1,16794.7,52,77.837,16795.826923076922,-18.687486927713735,0.26888690562952494,49.60000000000218,3.104025100689265,284.4566320118988,0.0822020122554922,1249.0878101849444,0.3718069170970898,1.01064172974058
2022-11-11 16:03:00,16793.3,16865.0,16793.3,16838.6,43,92.056,16838.600000000002,-14.133906098921443,0.27944456648792676,71.70000000000073,3.1334401479075984,285.0858807914204,0.082608878355171,1256.683495076389,0.3734845938245847,1.015889546814502
2022-11-11 16:04:00,16843.2,16844.1,16824.1,16837.0,40,46.199,16832.920000000002,-6.723269296329477,0.26799361357396057,20.0,3.140625939553464,284.92434208548923,0.08267385091375,1254.5849790456798,0.372848224418097,1.016829624399887
2022-11-11 16:05:00,16830.8,16843.7,16810.2,16819.8,38,35.438,16828.14210526316,-7.893659745671698,0.26333211934183887,33.5,3.136964063378376,284.656349375,0.0827189641781429,1254.605303631933,0.3729711974757076,1.0164365911158133
2022-11-11 16:06:00,16819.8,16819.8,16780.2,16790.8,36,24.688,16799.088888888888,-11.30477510872106,0.2617909661063374,39.599999999998545,3.1253292092706206,284.30096018681746,0.0823035731923701,1250.6635787701075,0.3721315212655834,1.01267880572148
2022-11-11 16:07:00,16784.6,16810.0,16755.8,16795.6,48,91.502,16785.572916666668,1.9714335022216574,0.2660723931015854,54.20000000000073,3.1167723873478583,283.9533848569382,0.0822698580526666,1250.079007171726,0.3721216138274532,1.0107642964971193
2022-11-11 16:08:00,16795.6,16804.5,16779.3,16793.9,37,28.687,16792.016216216216,8.672226908517814,0.2578104095300799,25.200000000000728,3.11714660865114,284.0196399857701,0.0822876177996927,1250.8965655171066,0.372714569406129,1.0096124212268731
2022-11-11 16:09:00,16782.0,16787.9,16726.8,16745.4,38,88.939,16759.72105263158,-0.4443290609038968,0.2687106782241858,67.10000000000218,3.1027979606501286,283.2760554743598,0.0818708620540018,1247.6208001606376,0.3718919643836555,1.0030086369454363
2022-11-11 16:10:00,16741.5,16759.0,16714.5,16716.9,42,114.176,16740.033333333333,-36.54355866185449,0.26895657040291415,44.5,3.0925414575368286,283.0716844016022,0.0818011930755945,1246.0386541456282,0.3716633481495122,1.0016265571381808
2022-11-11 16:11:00,16716.9,16753.1,16716.9,16724.4,51,64.837,16730.950980392157,-60.07091445903029,0.2650941190843058,36.19999999999709,3.092205308737592,282.9887866932233,0.0817764438632263,1246.003218165433,0.371708601375757,1.0057084236517622
2022-11-11 16:12:00,16723.7,16734.4,16668.6,16682.3,44,105.644,16718.263636363637,-83.85143045811765,0.2749536125447614,65.80000000000291,3.049001948848016,282.6097921154806,0.0816108704061397,1243.2558723188963,0.3710153502846098,1.003795389247675
2022-11-11 16:13:00,16686.3,16706.1,16661.8,16666.2,43,130.85999999999999,16690.311627906976,-119.32317783164945,0.2745469549885443,44.29999999999927,3.011260042358284,282.38384628858364,0.0812225434316931,1241.9542414944144,0.3704041306940737,0.998290856016659
2022-11-11 16:14:00,16667.3,16698.4,16654.1,16654.1,44,154.04999999999998,16684.7,-172.0026946815807,0.2741217220469575,44.30000000000291,3.004314732178411,281.9388437835113,0.081206062263084,1240.7575738166522,0.3698877526397431,0.9971420926450624
2022-11-11 16:15:00,16664.0,16696.2,16641.4,16641.8,51,131.234,16674.10980392157,-219.0634896162927,0.2782505387674796,54.79999999999927,3.0209231543283392,281.7961005357346,0.0813236198403722,1237.2896567797986,0.3696182118710553,0.9972969915526352
2022-11-11 16:16:00,16643.8,16650.0,16591.6,16607.2,52,196.55700000000002,16632.196153846155,-247.52939172595703,0.28403200164811687,58.400000000001455,3.01992880060038,281.1847987776455,0.081052957715626,1236.175266513393,0.3690308589467579,0.994395110809971
2022-11-11 16:17:00,16614.4,16672.0,16610.2,16634.8,54,135.838,16647.807407407407,-245.48394713642276,0.29113103404144935,64.79999999999927,3.0505621633843862,281.4736504834658,0.0812491095112953,1239.469036596596,0.368903675038111,0.9956663802958196
2022-11-11 16:18:00,16641.8,16712.3,16641.8,16692.7,68,162.313,16685.326470588236,-199.4015168086998,0.3025607636269795,77.5,3.066009066994351,282.6526664166724,0.0816432383425097,1242.816282409624,0.3702991286090094,1.0013442016859788
2022-11-11 16:19:00,16692.7,16713.4,16692.7,16707.5,57,94.67,16707.315789473683,-149.47108078337408,0.2895501539810996,20.700000000000728,3.075763920970405,282.5390756896957,0.0817410834199257,1243.1099119711066,0.370725940119167,1.0030765812249378
2022-11-11 16:20:00,16706.1,16756.4,16706.1,16714.2,59,156.63,16720.086440677966,-149.24270728303415,0.2902560593016296,50.30000000000291,3.086276890617522,282.6927890368876,0.0817745982823787,1246.7859082823643,0.3705989381404563,1.0041195565419092
2022-11-11 16:21:00,16714.4,16718.4,16680.1,16694.4,50,51.955,16697.45,-139.76849980208362,0.2862301633350583,38.30000000000291,3.0711552931013943,282.34439385727194,0.0816759315574527,1244.1098151600515,0.3697373099782532,1.0010626763533357
2022-11-11 16:22:00,16700.0,16750.0,16698.9,16713.6,52,158.02800000000002,16729.109615384616,-144.53893611212044,0.2892414855658618,55.599999999998545,3.069668345362013,282.7927231896884,0.0819114604946919,1245.3768519958294,0.3702852054562624,1.004214464630739
2022-11-11 16:23:00,16716.8,16724.0,16693.2,16700.7,35,35.656,16708.88857142857,-139.17045925355418,0.28196193834046546,30.799999999999272,3.0647499767420223,282.2896014163792,0.0817228712709539,1243.258736456737,0.3707926516337124,1.002473141999956
2022-11-11 16:24:00,16684.6,16685.1,16668.1,16681.8,38,34.82,16676.344736842104,-117.54460745146372,0.27607719048541424,32.60000000000218,3.039372808585484,281.7742245003892,0.0814733871262267,1240.561470764512,0.3703209712944771,0.9997139712482752
2022-11-11 16:25:00,16681.8,16693.2,16676.8,16677.3,48,37.586999999999996,16685.03125,-109.24205686832475,0.26345065358778835,16.400000000001455,3.0332832641725664,282.0332612565672,0.0816150808138615,1240.4674664221543,0.36995585021776,0.9986692242795614
2022-11-11 16:26:00,16677.3,16696.9,16632.3,16638.6,45,115.956,16660.85111111111,-125.61329761106114,0.27293416086705147,64.60000000000218,3.008721147050313,281.22342666137143,0.081346993537535,1237.436159489697,0.3683194977057958,0.9968271487808475
2022-11-11 16:27:00,16636.2,16646.0,16620.1,16629.2,51,64.015,16633.97843137255,-126.946705650509,0.26470713425365766,25.900000000001455,2.9402319965072734,280.5161833982333,0.0812750415123447,1237.1433961705875,0.3675273662995605,0.992992633477919
2022-11-11 16:28:00,16629.2,16657.0,16602.1,16602.6,55,125.185,16638.785454545454,-155.05764217300057,0.2698126558495234,54.900000000001455,2.941336021614784,280.2735532093398,0.081090542795469,1237.196264793189,0.3681984118179769,0.9938855672409938
2022-11-11 16:29:00,16602.6,16615.2,16551.6,16556.4,53,192.284,16581.824528301884,-204.4077850982872,0.27867812360906213,63.60000000000218,2.928615617455669,279.90902505506,0.0807497506453009,1233.1734922625578,0.366893602174194,0.9881860466683138
2022-11-11 16:30:00,16556.4,16608.8,16510.5,16605.3,67,316.522,16573.241791044777,-112.47413610895863,0.3002947609428226,98.29999999999927,2.935072326239972,279.8274752188956,0.0809177461029414,1233.1423990088986,0.3670254850812711,0.9906309212920056
