price ASK,size ASK,price BID,size BID,price BTC,size BTC,Saldo
16978.85465116279,401.92605448,16658.985010706638,737.17798295,16884.941860465115,23.119939,335.25192847
16978.137566137568,691.53497853,16638.483568075117,807.17345347,16871.46749226006,17.868371,115.63847494000004
16966.1220657277,441.50020199,16642.483870967742,809.83997552,16853.877551020407,13.922055,368.33977353000006
16964.62037037037,462.38725315,16641.983833718245,718.97809262,16858.08810572687,11.919265,256.59083947
16962.618181818183,497.09824376,16638.983606557376,732.12384138,16840.610921501706,18.018841,235.02559762000004
16954.610169491527,488.45762376,16624.98245614035,717.73669787,16834.203703703704,1.322305,229.27907410999995
16954.10970464135,453.10351329,16630.482926829267,771.52204062,16830.93272171254,27.42037,318.41852732999996
16954.610169491527,375.20075739,16643.983981693364,689.02105936,16821.296229802512,52.507036,313.82030197
16967.623809523808,580.5947255,16643.983981693364,883.74058947,16875.330677290836,5.752294,303.14586397000005
17004.006896551724,374.21567286000004,16780.9587628866,515.33164031,16915.98051948052,20.135391,141.11596744999997
16995.506172839505,389.61673964,16797.875536480686,538.29638295,16945.002247191012,14.449791,148.67964330999996
16984.07266435986,535.7028918,16825.89965397924,479.30716299,16887.329624478443,45.412145,-56.39572880999998
16991.076363636363,544.88724107,16743.924170616112,464.1955008,16829.06067961165,35.492293,-80.69174026999997
16973.067524115755,602.07887255,16733.49494949495,440.97073543,16825.763157894737,40.626407,-161.10813712000004
16982.07167235495,591.04702908,16734.99502487562,448.73689876,16841.68263473054,3.509876,-142.31013032000004
16986.573943661973,647.92811311,16739.495238095238,469.67275313,16854.741525423728,18.605114,-178.25535998000004
16997.076045627375,520.76912405,16749.49565217391,497.04341303,16865.11186440678,0.8723609999999999,-23.72571101999995
16987.574468085106,493.11641298,16740.495283018867,474.42991218,16839.911877394636,3.5294339999999997,-18.686500800000033
16929.070175438595,460.33205452,16759.303571428572,442.74233756,16842.209523809524,2.945422,-17.589716959999976
16929.570588235296,427.86760828,16746.619883040934,394.54990336,16838.31325301205,7.879668,-33.31770492000004
16924.566666666666,306.00152453,16747.62427745665,375.62601204,16841.968421052632,1.644842,69.62448751
16935.537037037036,472.6284576,16757.663212435233,653.45714717,16856.30625,2.546683,180.82868957
16939.5987654321,398.02541138,16759.670050761422,572.16662018,16843.67336683417,3.170724,174.14120880000002
16928.03743315508,401.00835863,16747.2183908046,441.32339478,16822.79365079365,4.839491,40.315036150000026
16925.536458333332,419.59466562,16738.78453038674,417.6503668,16827.70303030303,7.944001,-1.9442988200000286
16920.03448275862,449.69577274,16732.871345029238,439.29452521,16808.107476635512,9.811079,-10.401247529999978
16916.533333333333,449.41254881,16727.458333333332,431.4398027,16832.830188679247,0.987821,-17.972746110000003
16930.03825136612,396.83674141,16741.464285714286,477.50372125,16836.723880597016,0.367659,80.66697984000001
16934.04,392.00803908,16744.96551724138,485.84350893,16839.48538011696,7.626256,93.83546984999998
16914.532710280375,380.99823068,16738.463157894737,469.71318136,16813.87108013937,15.253216,88.71495068000002
16907.03056768559,513.57206833,16716.486842105263,455.58972165,16798.476712328767,68.728573,-57.98234667999998
16930.53846153846,446.82080863,16731.298165137614,495.06460845,16862.630363036304,4.855683,48.24379981999999
16939.54268292683,364.14661632,16739.812765957446,458.49098635,16852.766169154227,4.949358,94.34437003
16935.040462427747,435.13945058,16735.305309734515,417.87167215,16839.530612244896,12.108778,-17.26777843000002
16923.535714285714,430.883466,16723.783251231525,488.31744261,16841.93953488372,14.510337999999999,57.43397661
16915.217741935485,393.15026139,16778.05442176871,415.89369913,16858.027397260274,2.199401,22.74343773999999
16940.508196721312,326.43201899,16785.941176470587,498.91082374,16874.889763779527,5.548994,172.47880475
16938.0,422.56978742,16781.43820224719,447.15934044,16857.317948717948,44.731643,24.589553019999983
16931.0,386.84488816000004,16771.41176470588,416.76450718,16856.752525252527,4.065531,29.91961901999997
16928.0,352.94874506,16764.46913580247,443.37128669000003,16842.169014084506,8.753327,90.42254163000001
16924.0,366.07789829,16762.45,450.55868996,16857.710344827585,8.558806,84.48079166999997
16937.977777777778,451.11589541,16775.473958333332,454.60816896,16861.34193548387,0.500266,3.492273549999993
16922.0,403.94099792,16760.46913580247,607.7909713700001,16837.26966292135,1.100284,203.8499734500001
16925.0,408.00539396,16754.263440860213,548.00606845,16844.681159420288,3.5181620000000002,140.00067449000005
16925.98113207547,433.78700442,16753.255434782608,436.69367413,16833.571428571428,2.641698,2.90666970999996
16918.5,438.61081639,16746.235294117647,483.90170241,16821.304054054053,4.421306,45.29088601999996
16910.0,324.57031557,16726.474683544304,295.30735408,16807.218045112782,10.100615,-29.26296149000001
16901.0,333.07634999,16721.486666666668,285.62762757,16800.61870503597,1.314132,-47.44872241999997
16903.5,294.28166190999997,16729.46551724138,454.30817651,16813.36842105263,6.916194,160.02651460000004
16910.5,456.37496136,16728.965317919075,412.16611539,16794.51851851852,2.018766,-44.20884596999997
16902.0,346.45849744000003,16713.94674556213,525.60932281,16796.64912280702,0.684499,179.15082536999995
16892.5,470.38344548000003,16704.44,470.40864106,16752.2749490835,123.889026,0.02519557999994504
16877.992156862743,545.99937848,16660.13068181818,458.37001218,16742.603603603602,6.595027,-87.62936630000002
16873.0,549.5494886600001,16655.317647058822,440.94483607,16750.574102964118,73.090554,-108.60465259000006
16881.41129032258,492.26621117999997,16665.156779661018,482.43387229,16765.961218836565,8.149435,-9.83233888999996
16837.0,410.37051775000003,16673.306358381502,401.99204886,16803.74947807933,20.93442,-8.378468890000022
16907.0,493.9003258,16720.04887218045,614.60324137,16839.723300970873,3.739396,120.70291556999996
16903.03361344538,364.81082195,16745.91282051282,539.82517066,16838.910714285714,0.671369,175.01434871000004
16901.5,327.05635201,16739.989304812832,500.87186072,16864.974226804123,21.799444,173.81550870999996
16932.969696969696,408.50412874,16755.99086757991,544.12403894,16928.6858974359,14.497235,135.6199102
17035.104575163397,379.33656243,16802.49358974359,606.8130001000001,16969.07310838446,646.132851,227.47643767000005
17111.914004914004,737.19801823,16776.492307692308,565.49561042,16920.649572649574,28.922445,-171.70240780999995
17018.072368421053,439.47050201,16857.47435897436,434.20536215,16956.36,12.093722,-5.265139860000033
17060.237837837838,410.42970724,16872.666666666668,509.24032474,16972.79906542056,3.633818,98.81061749999998
17069.843137254902,437.56747554000003,16872.666666666668,459.15866378,16962.808988764045,10.564544,21.59118823999995
17079.880434782608,412.65890905,16882.698564593302,494.22739782,16976.552325581397,6.937258,81.56848877000004
17069.843137254902,474.19526994,16872.666666666668,479.45880042,16963.873493975905,4.663201,5.263530479999986
17065.328638497653,429.19906877,16868.15,428.0246618,16963.398496240603,1.711174,-1.1744069700000068
17068.338164251207,471.77293829,16871.16129032258,455.26414927,16958.545454545456,7.786558,-16.508789019999995
17063.322580645163,611.63628304,16866.142045454544,455.32197726,16951.15172413793,0.538317,-156.31430577999998
17060.313901345293,468.33900241,16863.129411764705,424.85775778,16940.303448275863,1.131067,-43.48124462999999
17056.804347826088,474.61762143000004,16866.142045454544,451.85168835999997,16949.59649122807,0.124643,-22.765933070000074
17063.322580645163,479.99125174,16866.142045454544,447.79809827,16951.543956043955,6.444225,-32.19315346999997
17056.804347826088,478.73144558,16863.63157894737,455.00521527,16942.164383561645,2.984543,-23.726230310000005
17056.804347826088,477.7885301,16859.613496932514,432.46152714,16938.91011235955,3.4405259999999998,-45.327002960000016
17052.79411764706,429.30635656,16855.593548387096,452.23718768,16929.476683937824,17.979801,22.930831119999993
17052.29288702929,456.65811701,16855.090909090908,408.88870485,16927.364197530864,4.40064,-47.76941216
17056.804347826088,440.04392417,16851.571428571428,411.28902329,16938.36231884058,56.789405,-28.754900880000037
17054.799145299145,482.2896967,16857.603773584906,439.11571936,16938.285714285714,7.014661,-43.173977339999965
17060.313901345293,465.4119926,16863.637426900586,485.21947974,16950.178770949722,13.541469,19.807487139999978
17062.319634703195,458.43255457,16865.137931034482,431.03744094,16941.501683501683,10.34552,-27.39511362999997
17057.80701754386,432.21304728,16856.59872611465,417.50812608,16936.92777777778,6.223356,-14.704921200000001
17057.80701754386,433.18515467,16860.618181818183,417.86235333,16947.410714285714,0.19422,-15.322801339999955
17061.31674208145,478.24331193,16864.133720930233,434.90395543,16951.574468085106,0.452503,-43.33935650000001
17063.824074074073,473.69444677999996,16866.64406779661,323.97937832,16956.33846153846,6.701833,-149.71506845999994
17064.827102803738,450.47139575,16867.648044692738,388.36203188,16954.561224489797,0.9857990000000001,-62.10936386999998
17061.81818181818,444.25522013,16864.63583815029,418.58500478,16949.3984375,5.723045,-25.670215349999978
17060.313901345293,448.07886285,16868.15,373.61741154,16954.923076923078,1.686162,-74.46145131000003
17065.328638497653,444.88080985,16868.15,373.92408568,16948.20737327189,1.858509,-70.95672416999997
17055.80172413793,458.16867015,16860.115853658535,398.92591244,16939.675471698112,0.33434,-59.242757710000035
17057.305676855896,438.58844419,16860.115853658535,393.8444995,16940.367924528302,0.194097,-44.743944690000035
17060.815315315314,415.44574627,16858.10625,421.29298556,16943.18181818182,6.507143,5.8472392900000045
17062.319634703195,424.3269048,16865.137931034482,395.30020264,16949.008474576272,1.581497,-29.026702160000013
17062.319634703195,407.03208894,16864.133720930233,386.8291974,16950.242424242424,0.065454,-20.202891539999996
17063.322580645163,449.95765494,16866.142045454544,366.04888043,16958.234285714287,83.35502699999999,-83.90877451
17067.83653846154,453.01371676,16871.1935483871,415.16403733,16967.17293233083,0.071966,-37.84967943000004
17071.34825870647,459.6339966,16874.171875,428.58043428999997,16967.25854214123,8.147816,-31.053562310000018
17068.839805825242,465.47239107,16871.663101604277,457.85901682,16965.55339805825,1.0986040000000001,-7.613374249999993
17062.319634703195,452.82508791,16865.137931034482,425.91490101,16954.171875,1.346906,-26.910186899999985
17063.824074074073,445.75169091,16866.64406779661,358.50771251000003,16955.952095808385,0.621525,-87.24397839999995
17061.81818181818,460.78148167,16864.63583815029,425.36073144,16946.112970711296,21.221504,-35.42075023000001
17055.80172413793,392.14837998,16860.146341463416,440.19105125,16943.847222222223,6.281413,48.04267126999997
17067.334928229666,359.1535802,16861.622754491018,433.19145657999997,16957.80769230769,0.551768,74.03787637999994
17092.440251572327,310.82153191000003,16872.666666666668,414.46775997,16984.790462427747,178.984789,103.64622805999994
17099.48275862069,391.20271231,16869.153846153848,383.89432861,16985.072413793103,64.684916,-7.308383699999979
17061.8,460.75153267,16866.64406779661,423.57345473,16947.787128712873,11.001477,-37.17807794000004
17057.305676855896,574.5125475799999,16860.115853658535,419.08839771,16941.04,8.277765,-155.42414986999995
17055.80172413793,476.72330334,16859.154320987655,443.01338827,16942.413223140495,6.780412,-33.709915069999965
17057.305676855896,444.22769765,16860.115853658535,423.35164472,16974.393805309734,2.779776,-20.876052929999958
17075.854166666668,376.45809742,16880.191176470587,447.67857932,16982.149253731342,2.825074,71.22048189999998
17073.355329949238,410.6484563,16874.673575129535,457.25789543,16976.157676348546,39.182372,46.60943913
17072.853535353537,407.09535898,16922.782006920414,562.95353499,17076.633738601824,99.254483,155.85817600999997
17219.15923566879,349.02378027000003,16959.32596685083,600.24179975,17158.73394495413,28.257478,251.21801948
17264.5,357.6194802,16993.853828306266,984.89401823,17189.4011741683,28.864417,627.27453803
17272.74683544304,415.81423646,16991.596244131455,876.55672257,17219.74678111588,161.319746,460.74248611
17288.5,423.05400992,16990.936470588236,850.22748872,17201.88950276243,6.31745,427.1734788
17295.5,388.49882965,17013.234541577825,843.46918202,17240.610169491527,7.315101,454.97035236999994
17312.0,344.23876528,17001.859060402683,751.74465091,17239.36211031175,15.223261,407.50588563
17297.588888888888,478.20892082,17001.35874439462,730.29775947,17213.338624338623,12.141769,252.08883864999996
17296.087431693988,419.97684632,16997.35616438356,701.96558289,17214.69512195122,0.976879,281.98873656999996
17309.101910828027,422.11089101,16999.35746606335,688.75490643,17223.26842105263,10.168271,266.64401542
17301.581395348836,423.93370665,17022.370901639344,781.89734293,17247.426799007444,16.813118,357.96363628000006
17346.058394160584,357.56157161,17018.86902286902,737.9214696399999,17273.620767494358,41.993543,380.35989802999995
17347.05925925926,356.22749068,17027.373493975905,761.56581797,17275.86888888889,30.334696,405.33832729
17339.5,409.57391936,17015.86736842105,779.16157616,17256.81241565452,5.447958,369.5876568
17339.0,400.02910941,17155.57823129252,352.23885198,17250.13145539906,15.518108,-47.79025743
17328.543010752688,442.36162527,17161.242574257427,424.14378439,17241.748908296944,23.480037,-18.217840879999983
17347.85234899329,396.27977676,17166.254716981133,484.37364809,17287.31907894737,102.73966,88.09387133000001
17372.066298342543,352.13738561,17171.599099099098,457.73840183,17322.010570824525,25.611888,105.60101621999996
17406.542857142857,242.9606876,17198.3115942029,619.31292729,17354.721712538227,18.019117,376.3522396899999
17433.31506849315,460.98647951,17212.32894736842,602.40090146,17369.00328407225,51.576901,141.41442195000002
17438.0,374.85049544,17206.321917808218,451.01407402,17329.91343283582,16.708908,76.16357858000003
17411.5,529.63734945,17179.289915966387,509.70363298999996,17247.336525307797,105.268292,-19.933716460000028
17367.66990291262,754.55037382,17141.45882352941,391.93275,17205.350404312667,38.53159,-362.61762382
17354.0,668.45159215,17109.95945945946,400.87523625,17203.333333333332,7.87194,-267.5763559
17360.291411042945,677.14031204,17117.45901639344,435.93567421,17170.064606741573,27.61347,-241.20463783000002
17354.5,715.25095466,17088.76165803109,491.57900902,17201.536585365855,4.071172,-223.67194564000005
17371.0,646.58682191,17105.296460176993,423.07572354,17210.156862745098,3.486735,-223.51109837
17363.5,637.82711645,17097.781990521325,602.2155852,17187.960113960115,10.085449,-35.611531249999985
17356.0,651.13312208,17092.420792079207,450.05654413,17194.23287671233,13.21306,-201.07657795
17366.0,601.54046729,17105.36842105263,388.01443123,17209.824074074073,1.07162,-213.52603606000002
17379.0,608.40496343,17107.871244635193,474.45717971,17222.6646884273,0.975092,-133.94778371999996
17364.0,567.65475182,17113.877551020407,504.88789289,17225.28635346756,5.097124,-62.76685893000001
17366.0,569.69452637,17101.363636363636,451.03841924,17206.208695652174,9.641025,-118.65610712999995
17391.5,507.95186378,17097.859154929578,449.56113303,17232.80658436214,6.950219,-58.39073074999999
17395.0,486.19881688,17126.38888888889,488.70219818,17259.619496855346,41.236656,2.503381300000001
17389.0,526.82398948,17130.392086330936,559.49301462,17259.54716981132,0.978624,32.66902514000003
17394.5,529.44169652,17132.893992932863,555.70937132,17270.97154471545,8.556109,26.267674799999895
17393.5,563.87323069,17109.87341772152,528.77082531,17239.52380952381,10.662689,-35.10240538000005
17375.0,510.95091476,17108.872340425532,498.16740227,17231.446366782005,12.085182,-12.783512489999964
17340.304812834223,364.04747153,17168.006211180124,171.8953968,17268.1859375,45.208831,-192.15207473
17381.79891304348,444.76825868,17187.0,472.91709027,17326.886827458256,24.706776,28.148831590000043
17405.76,530.99215755,17218.5,576.02639636,17313.63699582754,16.103488,45.03423881000003
17397.0,404.97313648,17210.5,515.48642518,17320.838888888888,1.095116,110.51328869999998
17503.712328767124,387.50220551,17224.409090909092,537.97925508,17409.92660550459,21.537365,150.47704957000002
17526.403973509932,347.34724545,17276.938461538462,671.54142052,17438.947368421053,5.695426,324.19417507
17550.351515151517,367.21356684,17278.439024390245,693.85084532,17465.495798319327,18.713082,326.63727847999996
17561.708333333332,333.73938631,17293.944289693594,575.60607359,17472.978260869564,7.8526679999999995,241.86668728000006
17557.616883116883,374.71748410000004,17281.44011976048,691.84660275,17446.93899204244,45.718675,317.12911864999995
17535.090452261305,401.88528845999997,17276.938461538462,656.38618149,17421.10218978102,54.123136,254.50089303000004
17540.095238095237,415.27495118,17304.447368421053,703.99331188,17461.241176470587,8.513997999999999,288.71836069999995
17551.101796407187,407.73898761,17290.44318181818,618.10981991,17471.606271777004,23.355845,210.37083230000007
17547.497142857144,516.32215508,17289.94301994302,590.69547379,17413.676113360325,102.490967,74.37331871000004
17511.5564516129,485.11779867,17259.477508650518,755.06995257,17383.789203084834,118.795019,269.95215390000004
17526.06392694064,467.78309843,17265.433774834437,585.08230255,17410.75824175824,9.342928,117.29920412000001
17525.06334841629,519.64117951,17268.02605863192,729.94424674,17421.672839506173,13.613402,210.30306723
17522.06167400881,451.59528342,17263.0,619.9742561,17417.169230769232,7.7804340000000005,168.37897268000006
17538.572164948455,415.50503351,17277.93883792049,588.46279662,17449.275167785236,13.774018,172.95776310999997
17544.576923076922,394.53257462,17283.941002949854,835.57207685,17434.07880910683,12.402764,441.03950223000004
17542.575268817203,432.53896466000003,17284.444117647057,557.95290034,17457.754189944135,3.315818,125.41393568000001
17544.576923076922,436.39222364,17283.440828402367,612.71300188,17456.54187192118,3.090989,176.32077823999998
17541.574468085106,388.59330408,17277.93883792049,533.99250983,17446.24074074074,2.618232,145.39920575000002
17533.313725490196,367.4660329,17278.439024390245,484.49213585,17428.633333333335,8.664413,117.02610295
17500.51282051282,283.63783005,17321.87591240876,270.49020101,17400.264875239922,174.13805,-13.14762903999997
17493.017341040464,423.43926175,17335.885245901638,406.54010972,17397.377952755905,21.657811,-16.89915203000004
17478.336683417085,478.4439034,17328.375,395.96594596,17358.156661786237,69.215178,-82.47795744000001
17456.00809716599,507.13002345,17271.828402366864,370.69597234,17346.86699507389,8.603671,-136.43405110999998
17483.515625,419.26499328,17269.82424242424,422.86117599,17378.52142857143,7.348091,3.5961827099999937
17470.05325443787,430.86145672,17363.756097560974,517.44329727,17479.28888888889,168.86548,86.58184055000004
17593.8,464.86684075,17389.407692307694,671.34807814,17519.466666666667,34.500607,206.48123739
17611.5,350.36300277,17414.851711026615,546.56224647,17540.39644970414,25.947587,196.1992437
17637.036144578313,382.7476072,17417.85501858736,544.01274731,17560.561743341405,56.617314,161.26514011
17644.688741721853,379.00823565,17425.36267605634,566.78768772,17569.06974128234,173.218613,187.77945207
17657.90506329114,334.25908222,17498.14202898551,769.29028668,17843.088333333333,169.360788,435.03120446
18061.80733944954,393.91623849,17617.941704035875,1048.33248432,18028.45546372819,230.761185,654.41624583
18350.892617449663,312.23879362,17775.96040609137,1159.03551169,18204.64173703257,68.661499,846.79671807
18336.141463414635,481.87355929,17757.460970464133,1397.81329947,18264.935779816515,61.110327,915.93974018
18374.76767676768,596.54417972,18067.75,631.56584095,18220.665254237287,19.660406000000002,35.02166123000006
18374.76767676768,650.82330168,18075.043333333335,640.3602451099999,18215.207100591717,7.019232000000001,-10.463056570000049
18370.747540983608,682.41937811,17973.966417910447,608.02046207,18152.451863354036,77.675577,-74.39891604000002
18304.521739130436,773.86412282,17954.922178988327,603.1323495,18133.37609329446,48.849004,-170.73177332
18338.61788617886,713.03334529,17973.298305084747,548.11057798,18155.88916876574,31.29465,-164.92276731000004
18330.592207792208,624.24666474,17980.88064516129,553.29182252,18097.198102016606,415.325616,-70.95484222000005
18335.106382978724,632.5440629899999,17990.05487804878,621.54584233,18141.735507246376,39.538844,-10.998220659999902
18344.13687150838,588.36669021,17994.510385756676,635.91329486,18174.45892351275,16.134437000000002,47.54660464999995
18355.680597014925,638.88952096,18007.13259668508,685.08937632,18189.394666666667,46.083569,46.199855360000015
18363.2125,633.95159765,18013.661333333333,651.90733153,18209.645209580838,22.602483,17.95573387999991
18395.756862745096,375.46249062,18044.851258581235,767.84177113,18174.877291960507,465.769242,392.37928051
18413.103896103898,515.34377748,18012.8796460177,918.65073966,18127.602329450914,219.436302,403.30696218
18260.977528089887,866.5388560600001,17886.652173913044,639.36332565,18082.09417596035,52.017467,-227.17553041000008
18309.58352402746,742.20918394,17909.236768802228,641.77627954,18101.743515850143,7.477295,-100.43290439999998
18445.84007707129,1060.58373653,17928.909547738695,609.05305456,18633.283146067417,238.588581,-451.53068196999993
18938.417112299467,384.87793118,18633.585607940448,630.9776702,18793.031958762887,250.155499,246.09973902000002
18984.855555555554,648.52127449,18605.418410041842,1037.30918375,18876.466027874565,159.439656,388.7879092600001
19045.161812297734,579.07856125,18642.174774774776,1030.97108554,18944.042780748663,57.823935,451.8925242900001
19125.633165829146,474.66664545,18714.435714285715,995.36221027,18885.177932405568,125.105145,520.6955648200001
19051.74200913242,738.3959286,18596.901287553646,834.5178611700001,18846.398290598292,35.657162,96.12193257000001
19094.03672316384,603.50405896,18639.145454545454,858.36446777,18880.773255813954,16.27184,254.86040881000008
18979.06557377049,470.92421949,18743.343891402714,571.14992178,18809.170807453414,28.906135,100.22570229000002
18921.7,603.06341326,18658.345679012345,517.68474331,18785.42372881356,3.52722,-85.3786699499999
18925.438095238096,459.27944138,18706.037735849055,504.95505242,18815.090909090908,6.8369040000000005,45.675611040000035
18948.16591928251,517.66480784,18713.41869918699,598.65635485,18844.41304347826,9.372428,80.99154700999998
18978.745098039217,480.37408351,18720.423076923078,575.34736687,18856.809027777777,21.076879,94.97328335999998
18956.32830188679,605.82091599,18706.91416309013,532.6042906600001,18807.38139534884,6.274036,-73.21662532999994
18963.34661354582,547.04265328,18687.454545454544,490.7919241,18817.41798941799,3.637065,-56.25072917999995
18969.865546218487,472.95463653,18719.465648854963,492.56417435000003,18817.844527363184,10.717575,19.609537820000014
18967.85950413223,515.71924797,18703.460869565217,506.36648566,18832.57608695652,9.21567,-9.352762309999946
18965.853658536584,502.25355224000003,18715.464566929135,520.60244168,18900.35985533454,39.667765,18.348889439999937
19017.063414634147,415.01506393,18797.978520286397,739.8504158,18957.05864661654,77.527102,324.83535186999995
19121.702702702703,489.31510001,18817.980392156864,667.34433875,18973.633776091083,14.093777,178.02923874000004
19060.110701107013,527.50196976,18710.963265306124,518.60665792,18882.47098214286,21.846264,-8.895311839999977
19026.088495575223,553.95174798,18722.466417910447,532.20431935,18879.603648424545,66.366064,-21.74742863000006
19122.38674033149,430.79196516,18723.466666666667,488.26358358,18976.230994152047,132.325937,57.47161841999997
19167.477966101695,527.56164452,18803.479069767443,705.14663637,19191.088188976377,106.589557,177.58499185000005
19300.2706185567,636.41539745,18930.986861313868,1018.82807063,19159.456521739132,207.399969,382.41267317999996
19312.89256198347,623.3850763,18858.98336414048,902.08812463,19293.906077348067,87.41355,278.70304833
19393.584558823528,603.04417265,19174.992307692308,703.6715972,19312.71663244353,18.826845,100.62742455
19421.076595744682,525.6286320199999,19161.582655826558,700.00532922,19305.222222222223,16.4732,174.37669720000008
19451.102857142858,567.64201603,19173.94387755102,719.2608192499999,19409.53522727273,61.781964,151.6188032199999
