ts_BTC,size BID,price BID,size BTC,price BTC,size ASK,price ASK,Saldo,price BTC_EUR,size BID_norm,price BID_norm,size BID_Low,size BID_Medium,size BID_High,Saldo_binned,price BTC_binned,size BTC_binned
2023-01-04 02:00:00,559.38328659,16572.976271186442,6.196117,16743.280701754386,425.38241195,16830.631818181817,134.00087464,15906.116666666663,0.2405659380000427,0.0177879883879015,1,0,0,Low,Low,Low
2023-01-04 03:00:00,692.5384889950001,16590.978851963748,31.398716,16831.280487804877,419.51744978,16926.51282051282,181.75629655,15989.716463414632,0.2978300839515872,0.022951550470716,1,0,0,Medium,Low,Low
2023-01-04 04:00:00,825.6936914,16654.484716157207,193.810725,16893.55033557047,438.26575718,16954.22695035461,387.42793422000005,16048.872818791948,0.3550942299031316,0.0411665206709388,0,1,0,Medium,Low,Low
2023-01-04 05:00:00,803.4105018399999,16654.984749455336,10.819224,16870.830985915494,531.2154829,16972.185792349726,272.19501893999995,16027.289436619718,0.3455112185285655,0.0413099419398284,0,1,0,Medium,Low,Low
2023-01-04 06:00:00,810.67791098,16648.984340044743,2.777983,16878.537037037036,418.56596073,16968.37172774869,392.11195025,16034.610185185184,0.3486366088262481,0.039588883892808,0,1,0,Medium,Low,Low
2023-01-04 07:00:00,823.7731535,16657.98494623656,11.106372,16886.484581497796,330.08124927,16975.863636363636,493.69190423,16042.160352422905,0.3542682917450673,0.0421704686905286,0,1,0,Medium,Low,Low
2023-01-04 08:00:00,737.17798295,16658.985010706638,23.119939,16884.941860465115,401.92605448,16978.85465116279,335.25192847,16040.69476744186,0.3170275501479678,0.0424573106184684,1,0,0,Medium,Low,Low
2023-01-04 09:00:00,807.17345347,16638.483568075117,17.868371,16871.46749226006,691.53497853,16978.137566137568,115.63847494000004,16027.894117647056,0.3471294971046704,0.0365770163915115,0,1,0,Low,Low,Low
2023-01-04 10:00:00,809.83997552,16642.483870967742,13.922055,16853.877551020407,441.50020199,16966.1220657277,368.33977353000006,16011.183673469386,0.3482762499547001,0.0377243970138589,0,1,0,Medium,Low,Low
2023-01-04 11:00:00,718.97809262,16641.983833718245,11.919265,16858.08810572687,462.38725315,16964.62037037037,256.59083947,16015.183700440526,0.3092005846420366,0.0375809746116244,1,0,0,Medium,Low,Low
2023-01-04 12:00:00,732.12384138,16638.983606557376,18.018841,16840.610921501706,497.09824376,16962.618181818183,235.02559762000004,15998.58037542662,0.3148539880542844,0.0367204391473308,1,0,0,Medium,Low,Low
2023-01-04 13:00:00,717.73669787,16624.98245614035,1.322305,16834.203703703704,488.45762376,16954.610169491527,229.27907410999995,15992.49351851852,0.308666715826823,0.0327045810710115,1,0,0,Medium,Low,Low
2023-01-04 14:00:00,771.52204062,16630.482926829267,27.42037,16830.93272171254,453.10351329,16954.10970464135,318.41852733,15989.386085626911,0.331797405891203,0.0342822449758841,1,0,0,Medium,Low,Low
2023-01-04 15:00:00,689.02105936,16643.983981693364,52.507036,16821.296229802512,375.20075739,16954.610169491527,313.82030197,15980.231418312384,0.2963173934944746,0.0381546639271794,1,0,0,Medium,Low,Low
2023-01-04 16:00:00,883.74058947,16643.983981693364,5.752294,16875.330677290836,580.5947255,16967.623809523808,303.14586397000005,16031.564143426294,0.3800576258732322,0.0381546639271794,0,1,0,Medium,Low,Low
2023-01-04 17:00:00,515.33164031,16780.9587628866,20.135391,16915.98051948052,374.21567286,17004.006896551724,141.11596744999997,16070.181493506492,0.2216212790124716,0.0774422413706776,1,0,0,Low,Low,Low
2023-01-04 18:00:00,538.29638295,16797.875536480686,14.449791,16945.002247191012,389.61673964,16995.506172839505,148.67964330999996,16097.75213483146,0.23149739613388,0.0822943685059209,1,0,0,Low,Low,Low
2023-01-04 19:00:00,479.30716299,16825.89965397924,45.412145,16887.329624478443,535.7028918,16984.07266435986,-56.39572880999998,16042.96314325452,0.2061287493191435,0.0903323421892441,1,0,0,Low,Low,Low
2023-01-04 20:00:00,464.1955008,16743.924170616112,35.492293,16829.06067961165,544.88724107,16991.076363636363,-80.69174026999997,15987.607645631067,0.1996298937461816,0.0668198523495728,1,0,0,Low,Low,Low
2023-01-04 21:00:00,440.97073543,16733.49494949495,40.626407,16825.763157894737,602.07887255,16973.067524115755,-161.10813712000004,15984.475,0.1896419523828924,0.0638285073085107,1,0,0,Low,Low,Low
2023-01-04 22:00:00,448.73689876,16736.495093795093,3.509876,16841.68263473054,591.04702908,16982.07167235495,-142.31013032000004,15999.598502994011,0.1929818347335646,0.0646890190064066,1,0,0,Low,Low,Low
2023-01-04 23:00:00,469.67275313,16739.495238095238,18.605114,16854.741525423728,647.92811311,16986.573943661973,-178.25535998000004,16012.00444915254,0.2019854170090623,0.0655495307043034,1,0,0,Low,Low,Low
2023-01-05 00:00:00,497.04341303,16749.49565217391,0.8723609999999999,16865.11186440678,520.76912405,16987.07420587354,-23.72571101999995,16021.85627118644,0.2137563237028651,0.0684178838358819,1,0,0,Low,Low,Low
2023-01-05 01:00:00,474.42991218,16740.495283018867,3.529434,16839.911877394636,493.11641298,16987.574468085106,-18.68650080000004,15997.916283524904,0.2040312600946771,0.0658363670258639,1,0,0,Low,Low,Low
2023-01-05 02:00:00,442.74233756,16759.303571428572,2.945422,16842.209523809524,460.33205452,16929.070175438595,-17.589716959999976,16000.099047619047,0.1904038398728894,0.0712310249405465,1,0,0,Low,Low,Low
2023-01-05 03:00:00,394.54990336,16746.619883040934,7.879668,16838.31325301205,427.86760828,16929.570588235296,-33.31770492000004,15996.397590361446,0.1696784116812427,0.0675930458508364,1,0,0,Low,Low,Low
2023-01-05 04:00:00,375.62601204,16747.62427745665,1.644842,16841.968421052632,306.00152453,16924.566666666666,69.62448751,15999.87,0.1615400854653159,0.0678811297086641,1,0,0,Low,Low,Low
2023-01-05 05:00:00,653.45714717,16757.663212435233,2.546683,16856.30625,472.6284576,16935.537037037036,180.82868957,16013.4909375,0.2810229324334504,0.0707605315371289,1,0,0,Medium,Low,Low
2023-01-05 06:00:00,572.16662018,16759.670050761422,3.170724,16843.67336683417,398.02541138,16939.5987654321,174.14120880000002,16001.48969849246,0.2460634827239697,0.0713361398021676,1,0,0,Low,Low,Low
2023-01-05 07:00:00,441.32339478,16747.2183908046,4.839491,16822.79365079365,401.00835863,16928.03743315508,40.315036150000026,15981.653968253966,0.1897936155257875,0.0677647119043296,1,0,0,Low,Low,Low
2023-01-05 08:00:00,417.6503668,16738.78453038674,7.944001,16827.70303030303,419.59466562,16925.536458333332,-1.9442988200000288,15986.317878787877,0.1796128962983214,0.0653456830770684,1,0,0,Low,Low,Low
2023-01-05 09:00:00,439.29452521,16732.871345029238,9.811079,16808.107476635512,449.69577274,16920.03448275862,-10.401247529999978,15967.702102803736,0.1889210887219173,0.0636496429326936,1,0,0,Low,Low,Low
2023-01-05 10:00:00,431.4398027,16727.458333333332,0.987821,16832.830188679247,449.41254881,16916.533333333333,-17.972746110000003,15991.188679245284,0.1855431209963045,0.0620970643167408,1,0,0,Low,Low,Low
2023-01-05 11:00:00,477.50372125,16741.464285714286,0.367659,16836.723880597016,396.83674141,16930.03825136612,80.66697984000001,15994.887686567165,0.2053531690252519,0.0661142997088557,1,0,0,Low,Low,Low
2023-01-05 12:00:00,473.608451305,16744.96551724138,7.626256,16839.48538011696,392.00803908,16934.04,93.83546984999998,15997.511111111113,0.203677986211345,0.0671185349671281,1,0,0,Low,Low,Low
2023-01-05 13:00:00,469.71318136,16738.463157894737,15.253216,16813.87108013937,380.99823068,16914.532710280375,88.71495068000002,15973.177526132402,0.2020028033974382,0.0652535059145442,1,0,0,Low,Low,Low
2023-01-05 14:00:00,455.58972165,16716.486842105263,68.728573,16798.476712328767,513.57206833,16907.03056768559,-57.98234667999998,15958.552876712329,0.1959289298756641,0.0589501835001522,1,0,0,Low,Low,Low
2023-01-05 15:00:00,495.06460845,16731.298165137614,4.855683,16862.630363036304,446.82080863,16930.53846153846,48.24379981999999,16019.498844884489,0.2129053276303718,0.063198418070085,1,0,0,Low,Low,Low
2023-01-05 16:00:00,458.49098635,16739.812765957446,4.949358,16852.766169154227,364.14661632,16939.54268292683,94.34437003,16010.127860696515,0.1971766351265603,0.065640605136898,1,0,0,Low,Low,Low
2023-01-05 17:00:00,417.87167215,16735.305309734515,12.108778,16839.530612244896,435.13945058,16935.040462427747,-17.26777843000002,15997.55408163265,0.1797080699125202,0.0643477610535647,1,0,0,Low,Low,Low
2023-01-05 18:00:00,488.31744261,16723.783251231525,14.510338,16841.93953488372,430.883466,16923.535714285714,57.43397661,15999.842558139531,0.2100036708986591,0.0610429646392081,1,0,0,Low,Low,Low
2023-01-05 19:00:00,415.89369913,16778.05442176871,2.199401,16858.027397260274,393.15026139,16915.217741935485,22.74343773999999,16015.126027397258,0.178857431457096,0.0766092082707343,1,0,0,Low,Low,Low
2023-01-05 20:00:00,498.91082374,16785.941176470587,23.465522,16874.889763779527,326.43201899,16940.508196721312,172.47880475,16031.14527559055,0.214559414213168,0.0788713143564576,1,0,0,Low,Low,Low
2023-01-05 21:00:00,447.15934044,16781.43820224719,44.731643,16857.317948717948,422.56978742,16938.0,24.589553019999983,16014.452051282047,0.1923033968787012,0.0775797558156332,1,0,0,Low,Low,Low
2023-01-05 22:00:00,416.76450718,16771.41176470588,4.065531,16856.752525252527,386.84488816,16931.0,29.91961901999997,16013.9148989899,0.1792319273714149,0.0747039385450731,1,0,0,Low,Low,Low
2023-01-05 23:00:00,443.37128669,16764.46913580247,6.3121685,16842.169014084506,352.94874506,16928.0,90.42254163,16000.06056338028,0.1906743229942838,0.0727126298652693,1,0,0,Low,Low,Low
2023-01-06 00:00:00,450.55868996,16762.45,8.558806,16857.710344827585,366.07789829,16932.98888888889,84.48079166999997,16014.824827586204,0.1937653063162425,0.0721334943958256,1,0,0,Low,Low,Low
2023-01-06 01:00:00,454.60816896,16775.473958333332,0.500266,16861.34193548387,451.11589541,16937.977777777778,3.492273549999993,16018.274838709676,0.1955068076041787,0.0758690708806657,1,0,0,Low,Low,Low
2023-01-06 02:00:00,607.7909713700001,16764.868699596773,1.100284,16837.26966292135,403.94099792,16922.0,203.8499734500001,15995.406179775282,0.2613839359178934,0.0728272341258176,1,0,0,Medium,Low,Low
2023-01-06 03:00:00,548.00606845,16754.263440860213,3.518162,16844.681159420288,408.00539396,16925.0,140.00067449000005,16002.447101449274,0.2356731011575893,0.0697853973709694,1,0,0,Low,Low,Low
2023-01-06 04:00:00,436.69367413,16753.255434782608,2.641698,16833.571428571428,433.78700442,16925.98113207547,2.90666970999996,15991.892857142857,0.1878025780430002,0.069496277603867,1,0,0,Low,Low,Low
2023-01-06 05:00:00,483.90170241,16746.235294117647,4.421306,16821.304054054053,438.61081639,16918.5,45.29088601999996,15980.23885135135,0.2081046569155043,0.067482736734254,1,0,0,Low,Low,Low
2023-01-06 06:00:00,295.30735408,16726.474683544304,10.100615,16807.218045112782,324.57031557,16910.0,-29.26296149000001,15966.857142857143,0.12699859351471,0.0618149305040267,1,0,0,Low,Low,Low
2023-01-06 07:00:00,285.62762757,16721.486666666668,1.314132,16800.61870503597,333.07634999,16901.0,-47.44872241999997,15960.58776978417,0.1228357725236553,0.0603842503623068,1,0,0,Low,Low,Low
2023-01-06 08:00:00,454.30817651,16729.46551724138,6.916194,16813.36842105263,294.28166191,16903.5,160.02651460000004,15972.699999999995,0.195377794158734,0.0626727717027559,1,0,0,Low,Low,Low
2023-01-06 09:00:00,412.16611539,16728.965317919075,2.018766,16794.51851851852,456.37496136,16910.5,-44.20884596999997,15954.792592592592,0.1772543630416035,0.0625293028142426,1,0,0,Low,Low,Low
2023-01-06 10:00:00,525.60932281,16713.94674556213,0.684499,16796.64912280702,346.45849744000003,16902.0,179.15082536999995,15956.816666666668,0.2260412543502248,0.0582216242808346,1,0,0,Low,Low,Low
2023-01-06 11:00:00,470.40864106,16704.44,123.889026,16752.2749490835,470.38344548,16892.5,0.025195579999945,15914.661201629326,0.2023018897646616,0.0554948668496182,1,0,0,Low,Low,Low
2023-01-06 12:00:00,458.37001218,16660.13068181818,6.595027,16742.603603603602,545.99937848,16877.992156862743,-87.62936630000002,15905.473423423422,0.1971246095023103,0.0427859159436776,1,0,0,Low,Low,Low
2023-01-06 13:00:00,440.94483607,16655.317647058822,73.090554,16750.574102964118,549.5494886600001,16873.0,-108.60465259000006,15913.045397815911,0.1896308142170205,0.0414054247744326,1,0,0,Low,Low,Low
2023-01-06 14:00:00,482.43387229,16665.156779661018,8.149435,16765.961218836565,492.26621118,16881.41129032258,-9.83233888999996,15927.663157894736,0.2074734082920514,0.0442275185986993,1,0,0,Low,Low,Low
2023-01-06 15:00:00,401.99204886,16673.306358381502,20.93442,16803.74947807933,410.37051775,16837.0,-8.378468890000022,15963.562004175365,0.1728789483362689,0.0465650087726103,1,0,0,Low,Low,Low
2023-01-06 16:00:00,614.60324137,16720.04887218045,3.739396,16839.723300970873,493.9003258,16907.0,120.70291556999996,15997.737135922329,0.2643135910608807,0.059971857206917,1,0,0,Low,Low,Low
2023-01-06 17:00:00,539.82517066,16745.91282051282,0.671369,16838.910714285714,364.81082195,16903.03361344538,175.01434871000004,15996.965178571429,0.2321548599127874,0.0673902437467663,1,0,0,Low,Low,Low
2023-01-06 18:00:00,500.87186072,16739.989304812832,21.799444,16864.974226804123,327.05635201,16901.5,173.81550870999996,16021.725515463915,0.2154027692290504,0.0656912406180598,1,0,0,Low,Low,Low
2023-01-06 19:00:00,544.12403894,16755.99086757991,14.497235,16928.6858974359,408.50412874,16932.969696969696,135.6199102,16082.251602564103,0.2340036124674464,0.0702808638388603,1,0,0,Low,Low,Low
2023-01-06 20:00:00,606.8130001000001,16802.49358974359,646.132851,16969.07310838446,379.33656243,17035.104575163397,227.47643767000005,16120.619452965237,0.2609633538562826,0.0836189344123168,1,0,0,Medium,Low,High
2023-01-06 21:00:00,565.49561042,16776.492307692308,329.1132865,16920.649572649574,737.19801823,17111.914004914004,-171.70240780999995,16074.617094017094,0.243194577344074,0.0761611573432743,1,0,0,Low,Low,Medium
2023-01-06 22:00:00,434.20536215,16857.47435897436,12.093722,16956.36,439.47050201,17018.072368421053,-5.265139860000033,16108.542,0.1867324654388956,0.0993887075796102,1,0,0,Low,Low,Low
2023-01-06 23:00:00,509.24032474,16872.666666666668,3.633818,16972.79906542056,410.42970724,17060.237837837838,98.81061749999998,16124.159112149531,0.2190016743891655,0.1037462174789318,1,0,0,Low,Low,Low
2023-01-07 00:00:00,459.15866378,16872.666666666668,10.564544,16962.808988764045,437.56747554,17069.843137254902,21.59118823999995,16114.668539325845,0.1974637735718444,0.1037462174789318,1,0,0,Low,Low,Low
2023-01-07 01:00:00,494.22739782,16882.698564593302,6.937258,16976.552325581397,412.65890905,17079.880434782608,81.56848877000004,16127.724709302329,0.2125452804760542,0.1066236009159746,1,0,0,Low,Low,Low
2023-01-07 02:00:00,479.45880042,16872.666666666668,4.663201,16963.873493975905,474.19526994,17069.843137254902,5.263530479999986,16115.67981927711,0.2061939618513345,0.1037462174789318,1,0,0,Low,Low,Low
2023-01-07 03:00:00,428.0246618,16868.15,1.711174,16963.398496240603,429.19906877,17065.328638497653,-1.1744069700000068,16115.228571428572,0.1840744203867116,0.1024507316244758,1,0,0,Low,Low,Low
2023-01-07 04:00:00,455.26414927,16871.16129032258,7.786558,16958.545454545456,471.77293829,17068.338164251207,-16.508789019999995,16110.618181818185,0.1957889156370209,0.1033144402628289,1,0,0,Low,Low,Low
2023-01-07 05:00:00,455.32197726,16866.142045454544,0.538317,16951.15172413793,611.63628304,17063.322580645163,-156.31430577999998,16103.594137931032,0.1958137848903406,0.1018748032015901,1,0,0,Low,Low,Low
2023-01-07 06:00:00,424.85775778,16863.129411764705,0.33148,16940.303448275863,468.33900241,17060.313901345293,-43.48124462999999,16093.288275862067,0.1827124754477206,0.1010107092540231,1,0,0,Low,Low,Low
2023-01-07 07:00:00,451.85168836,16866.142045454544,0.124643,16949.59649122807,474.61762143,17056.804347826088,-22.76593307000008,16102.116666666663,0.1943213675722459,0.1018748032015901,1,0,0,Low,Low,Low
2023-01-07 08:00:00,447.79809827,16866.142045454544,6.444225,16951.543956043955,479.99125174,17056.804347826088,-32.19315346999997,16103.966758241757,0.1925780982868637,0.1018748032015901,1,0,0,Low,Low,Low
2023-01-07 09:00:00,455.00521527,16863.63157894737,2.984543,16942.164383561645,478.73144558,17056.804347826088,-23.726230310000005,16095.056164383564,0.1956775596096183,0.1011547425710075,1,0,0,Low,Low,Low
2023-01-07 10:00:00,432.46152714,16859.613496932514,3.440526,16938.91011235955,477.7885301,17056.804347826088,-45.327002960000016,16091.964606741572,0.1859825193554949,0.1000022624797249,1,0,0,Low,Low,Low
2023-01-07 11:00:00,452.23718768,16855.593548387096,17.979801,16929.476683937824,429.30635656,17052.79411764706,22.93083112,16083.002849740931,0.1944871537294969,0.0988492470237325,1,0,0,Low,Low,Low
2023-01-07 12:00:00,408.88870485,16855.090909090908,4.40064,16927.364197530864,456.65811701,17052.29288702929,-47.76941216,16080.99598765432,0.1758448941502953,0.0987050782935252,1,0,0,Low,Low,Low
2023-01-07 13:00:00,411.28902329,16851.571428571428,56.789405,16938.36231884058,440.04392417,17056.804347826088,-28.75490088000004,16091.44420289855,0.1768771646361324,0.0976956087965454,1,0,0,Low,Low,Low
2023-01-07 14:00:00,439.11571936,16857.603773584906,7.014661,16938.285714285714,482.2896967,17054.799145299145,-43.173977339999965,16091.371428571429,0.1888441922574423,0.0994258267229284,1,0,0,Low,Low,Low
2023-01-07 15:00:00,435.07658015,16863.637426900586,13.541469,16950.178770949722,465.4119926,17060.313901345293,19.80748713999997,16102.669832402236,0.1871071376545246,0.101156419901045,1,0,0,Low,Low,Low
2023-01-07 16:00:00,431.03744094,16865.137931034482,10.34552,16941.501683501683,458.43255457,17062.319634703195,-27.39511362999997,16094.426599326598,0.1853700830516069,0.1015867996530781,1,0,0,Low,Low,Low
2023-01-07 17:00:00,417.50812608,16856.59872611465,6.223356,16936.92777777778,432.21304728,17057.80701754386,-14.7049212,16090.08138888889,0.1795517248742748,0.0991375555537539,1,0,0,Low,Low,Low
2023-01-07 18:00:00,417.86235333,16860.618181818183,0.19422,16947.410714285714,433.18515467,17057.80701754386,-15.322801339999955,16100.040178571428,0.1797040623014098,0.1002904296511433,1,0,0,Low,Low,Low
2023-01-07 19:00:00,434.90395543,16864.133720930233,0.452503,16951.574468085106,478.24331193,17061.31674208145,-43.33935650000001,16103.99574468085,0.1870328994198752,0.101298768660099,1,0,0,Low,Low,Low
2023-01-07 20:00:00,323.97937832,16866.64406779661,6.701833,16956.33846153846,473.69444678,17063.824074074073,-149.71506845999994,16108.521538461537,0.1393291592842073,0.1020187949748967,1,0,0,Low,Low,Low
2023-01-07 21:00:00,388.36203188,16867.648044692738,0.985799,16954.561224489797,450.47139575,17064.827102803738,-62.10936386999998,16106.833163265306,0.1670172826441484,0.1023067590783215,1,0,0,Low,Low,Low
2023-01-07 22:00:00,418.58500478,16864.63583815029,5.723045,16949.3984375,444.25522013,17061.81818181818,-25.67021534999997,16101.928515625,0.1800148426341153,0.1014427876466363,1,0,0,Low,Low,Low
2023-01-07 23:00:00,373.61741154,16868.15,1.686162,16954.923076923078,448.07886285,17060.313901345293,-74.46145131000003,16107.176923076924,0.1606762754893414,0.1024507316244758,1,0,0,Low,Low,Low
2023-01-08 00:00:00,373.92408568,16868.15,1.858509,16948.20737327189,444.88080985,17065.328638497653,-70.95672416999997,16100.797004608294,0.1608081624332636,0.1024507316244758,1,0,0,Low,Low,Low
2023-01-08 01:00:00,398.92591244,16860.115853658535,0.33434,16939.675471698112,458.16867015,17055.80172413793,-59.24275771000004,16092.691698113204,0.1715603390721097,0.1001463501621868,1,0,0,Low,Low,Low
2023-01-08 02:00:00,393.8444995,16860.115853658535,0.194097,16940.367924528302,438.58844419,17057.305676855896,-44.74394469000004,16093.349528301886,0.1693750487719141,0.1001463501621868,1,0,0,Low,Low,Low
2023-01-08 03:00:00,421.29298556,16858.10625,6.507143,16943.18181818182,415.44574627,17060.815315315314,5.8472392900000045,16096.022727272728,0.1811794250448591,0.0995699487350219,1,0,0,Low,Low,Low
2023-01-08 04:00:00,395.30020264,16865.137931034482,3.2862985,16949.008474576272,424.3269048,17062.319634703195,-29.026702160000013,16101.558050847458,0.1700010821192071,0.1015867996530781,1,0,0,Low,Low,Low
2023-01-08 05:00:00,380.674541535,16864.133720930233,0.065454,16950.242424242424,407.03208894,17062.319634703195,-20.20289154,16102.730303030305,0.1637112340544867,0.101298768660099,1,0,0,Low,Low,Low
2023-01-08 06:00:00,366.04888043,16866.142045454544,83.35502699999999,16958.234285714287,449.95765494,17063.322580645163,-83.90877451,16110.32257142857,0.1574213859897662,0.1018748032015901,1,0,0,Low,Low,Low
2023-01-08 07:00:00,415.16403733,16871.1935483871,0.071966,16967.17293233083,453.01371676,17067.83653846154,-37.84967943000004,16118.814285714288,0.178543636283826,0.1033236926317462,1,0,0,Low,Low,Low
2023-01-08 08:00:00,428.58043429,16874.171875,8.147816,16967.25854214123,459.6339966,17071.34825870647,-31.05356231000001,16118.895615034167,0.1843134334812688,0.1041779465056134,1,0,0,Low,Low,Low
2023-01-08 09:00:00,457.85901682,16871.663101604277,1.098604,16965.55339805825,465.47239107,17068.839805825242,-7.613374249999993,16117.27572815534,0.1969048530651071,0.1034583714990748,1,0,0,Low,Low,Low
2023-01-08 10:00:00,425.91490101,16865.137931034482,1.346906,16954.171875,452.82508791,17062.319634703195,-26.910186899999985,16106.46328125,0.1831671058573555,0.1015867996530781,1,0,0,Low,Low,Low
2023-01-08 11:00:00,358.50771251000003,16866.64406779661,0.621525,16955.952095808385,445.75169091,17063.824074074073,-87.24397839999995,16108.154491017964,0.1541782641844122,0.1020187949748967,1,0,0,Low,Low,Low
2023-01-08 12:00:00,425.36073144,16864.63583815029,21.221504,16946.112970711296,460.78148167,17061.81818181818,-35.42075023000001,16098.80732217573,0.1829287821075867,0.1014427876466363,1,0,0,Low,Low,Low
2023-01-08 13:00:00,440.19105125,16860.146341463416,6.281413,16943.847222222223,392.14837998,17055.80172413793,48.04267126999997,16096.65486111111,0.1893066448029164,0.1001550947791516,1,0,0,Low,Low,Low
2023-01-08 14:00:00,433.19145658,16861.622754491018,0.551768,16957.80769230769,359.1535802,17067.334928229666,74.03787637999994,16109.917307692303,0.1862964296288566,0.1005785646372903,1,0,0,Low,Low,Low
2023-01-08 15:00:00,414.46775997,16872.666666666668,178.984789,16984.790462427747,310.82153191000003,17092.440251572327,103.64622805999994,16135.550939306358,0.178244198277307,0.1037462174789318,1,0,0,Low,Low,Low
2023-01-08 16:00:00,383.89432861,16869.153846153848,64.684916,16985.072413793103,391.20271231,17099.48275862069,-7.308383699999979,16135.818793103446,0.1650959216496052,0.1027386582279499,1,0,0,Low,Low,Low
